"gene_id","count"
"YAL063C-A",0
"YAL064C-A",0
"YAL064W",0
"YAL064W-B",0
"YAL065C",9
"YAL066W",5
"YAL067C",90
"YAL067W-A",0
"YAL068C",0
"YAL068W-A",0
"YAL069W",0
"YAR002C-A",122
"YAR002W",63
"YAR003W",57
"YAR007C",114
"YAR008W",42
"YAR009C",0
"YAR010C",0
"YAR014C",88
"YAR015W",194
"YAR018C",26
"YAR019C",26
"YAR019W-A",0
"YAR020C",0
"YAR023C",6
"YAR027W",42
"YAR028W",7
"YAR029W",6
"YAR030C",4
"YAR031W",1
"YAR033W",0
"YAR035C-A",0
"YAR035W",12
"YAR042W",73
"YAR047C",0
"YAR050W",6
"YAR053W",0
"YAR060C",0
"YAR061W",0
"YAR064W",0
"YAR066W",0
"YAR068W",0
"YAR069C",0
"YAR070C",0
"YAR071W",0
"YAR073W",0
"YAR075W",0
"YBL001C",161
"YBL002W",439
"YBL003C",254
"YBL004W",248
"YBL005W",55
"YBL005W-A",0
"YBL005W-B",0
"YBL006C",102
"YBL006W-A",31
"YBL007C",120
"YBL008W",45
"YBL008W-A",0
"YBL009W",15
"YBL010C",23
"YBL011W",43
"YBL012C",5
"YBL013W",2
"YBL014C",55
"YBL015W",270
"YBL016W",23
"YBL017C",372
"YBL018C",51
"YBL019W",49
"YBL020W",125
"YBL021C",56
"YBL022C",202
"YBL023C",51
"YBL024W",104
"YBL025W",22
"YBL026W",58
"YBL027W",634
"YBL028C",77
"YBL029C-A",61
"YBL029W",212
"YBL030C",520
"YBL031W",13
"YBL032W",33
"YBL033C",150
"YBL034C",84
"YBL035C",28
"YBL036C",115
"YBL037W",30
"YBL038W",176
"YBL039C",53
"YBL039C-A",0
"YBL039W-B",27
"YBL040C",101
"YBL041W",347
"YBL042C",76
"YBL043W",132
"YBL044W",0
"YBL045C",808
"YBL046W",24
"YBL047C",201
"YBL048W",27
"YBL049W",89
"YBL050W",178
"YBL051C",167
"YBL052C",50
"YBL053W",17
"YBL054W",29
"YBL055C",43
"YBL056W",172
"YBL057C",41
"YBL058W",150
"YBL059C-A",181
"YBL059W",48
"YBL060W",51
"YBL061C",46
"YBL062W",15
"YBL063W",56
"YBL064C",974
"YBL065W",8
"YBL066C",112
"YBL067C",121
"YBL068W",54
"YBL068W-A",0
"YBL069W",10
"YBL070C",1
"YBL071C",18
"YBL071C-B",8
"YBL071W-A",21
"YBL072C",191
"YBL073W",9
"YBL074C",16
"YBL075C",114
"YBL076C",392
"YBL077W",75
"YBL078C",111
"YBL079W",123
"YBL080C",30
"YBL081W",41
"YBL082C",22
"YBL083C",0
"YBL084C",68
"YBL085W",95
"YBL086C",63
"YBL087C",87
"YBL088C",129
"YBL089W",44
"YBL090W",114
"YBL091C",298
"YBL091C-A",21
"YBL092W",796
"YBL093C",63
"YBL094C",40
"YBL095W",58
"YBL096C",18
"YBL097W",30
"YBL098W",58
"YBL099W",2221
"YBL100C",613
"YBL100W-A",0
"YBL100W-B",0
"YBL100W-C",0
"YBL101C",147
"YBL102W",43
"YBL103C",75
"YBL104C",51
"YBL105C",105
"YBL106C",34
"YBL107C",72
"YBL107W-A",0
"YBL108C-A",0
"YBL108W",1
"YBL109W",0
"YBL111C",0
"YBL112C",0
"YBL113C",0
"YBL113W-A",0
"YBR001C",107
"YBR002C",55
"YBR003W",116
"YBR004C",45
"YBR005W",23
"YBR006W",199
"YBR007C",57
"YBR008C",98
"YBR009C",187
"YBR010W",649
"YBR011C",642
"YBR012C",20
"YBR012W-A",0
"YBR012W-B",0
"YBR013C",24
"YBR014C",73
"YBR015C",126
"YBR016W",25
"YBR017C",61
"YBR018C",3
"YBR019C",5
"YBR020W",6
"YBR021W",42
"YBR022W",64
"YBR023C",127
"YBR024W",108
"YBR025C",679
"YBR026C",142
"YBR027C",3
"YBR028C",75
"YBR029C",79
"YBR030W",25
"YBR031W",27
"YBR032W",2
"YBR033W",84
"YBR034C",93
"YBR035C",180
"YBR036C",191
"YBR037C",46
"YBR038W",16
"YBR039W",1075
"YBR040W",3
"YBR041W",79
"YBR042C",43
"YBR043C",41
"YBR044C",115
"YBR045C",20
"YBR046C",134
"YBR047W",180
"YBR048W",137
"YBR049C",122
"YBR050C",30
"YBR051W",12
"YBR052C",243
"YBR053C",137
"YBR054W",3124
"YBR055C",57
"YBR056C-B",35
"YBR056W",187
"YBR056W-A",41
"YBR057C",44
"YBR058C",68
"YBR058C-A",88
"YBR059C",132
"YBR060C",55
"YBR061C",36
"YBR062C",37
"YBR063C",53
"YBR064W",16
"YBR065C",67
"YBR066C",17
"YBR067C",238
"YBR068C",242
"YBR069C",41
"YBR070C",28
"YBR071W",57
"YBR072C-A",2
"YBR072W",2291
"YBR073W",81
"YBR074W",132
"YBR076C-A",18
"YBR076W",10
"YBR077C",50
"YBR078W",578
"YBR079C",136
"YBR080C",128
"YBR081C",121
"YBR082C",465
"YBR083W",16
"YBR084C-A",437
"YBR084W",142
"YBR085C-A",235
"YBR085W",2
"YBR086C",195
"YBR087W",61
"YBR088C",82
"YBR089C-A",66
"YBR089W",48
"YBR090C",6
"YBR091C",46
"YBR092C",3
"YBR093C",8
"YBR094W",72
"YBR095C",67
"YBR096W",55
"YBR097W",109
"YBR098W",86
"YBR099C",32
"YBR101C",243
"YBR102C",54
"YBR103C-A",2
"YBR103W",63
"YBR104W",57
"YBR105C",98
"YBR106W",499
"YBR107C",29
"YBR108W",32
"YBR109C",203
"YBR109W-A",1
"YBR110W",80
"YBR111C",177
"YBR111W-A",36
"YBR112C",62
"YBR113W",16
"YBR114W",91
"YBR115C",235
"YBR116C",2
"YBR117C",10
"YBR118W",94
"YBR119W",36
"YBR120C",52
"YBR121C",279
"YBR121C-A",0
"YBR122C",157
"YBR123C",44
"YBR124W",3
"YBR125C",57
"YBR126C",223
"YBR126W-A",14
"YBR126W-B",2
"YBR127C",630
"YBR128C",23
"YBR129C",59
"YBR130C",54
"YBR131C-A",2
"YBR131W",28
"YBR132C",56
"YBR133C",68
"YBR134W",3
"YBR135W",27
"YBR136W",112
"YBR137W",39
"YBR138C",26
"YBR139W",229
"YBR140C",447
"YBR141C",13
"YBR141W-A",3
"YBR142W",63
"YBR143C",228
"YBR144C",2
"YBR145W",65
"YBR146W",200
"YBR147W",111
"YBR148W",39
"YBR149W",330
"YBR150C",51
"YBR151W",168
"YBR152W",9
"YBR153W",24
"YBR154C",60
"YBR155W",45
"YBR156C",23
"YBR157C",7
"YBR158W",46
"YBR159W",192
"YBR160W",28
"YBR161W",71
"YBR162C",370
"YBR162W-A",99
"YBR163W",64
"YBR164C",56
"YBR165W",61
"YBR166C",62
"YBR167C",22
"YBR168W",21
"YBR169C",266
"YBR170C",97
"YBR171W",25
"YBR172C",109
"YBR173C",214
"YBR174C",7
"YBR175W",32
"YBR176W",52
"YBR177C",102
"YBR178W",9
"YBR179C",136
"YBR180W",3
"YBR181C",29
"YBR182C",89
"YBR182C-A",2
"YBR183W",71
"YBR184W",9
"YBR185C",126
"YBR186W",21
"YBR187W",55
"YBR188C",31
"YBR189W",342
"YBR190W",7
"YBR191W",155
"YBR191W-A",6
"YBR192W",58
"YBR193C",27
"YBR194W",11
"YBR195C",26
"YBR196C",561
"YBR196C-A",2
"YBR196C-B",0
"YBR197C",8
"YBR198C",62
"YBR199W",232
"YBR200W",92
"YBR200W-A",6
"YBR201C-A",75
"YBR201W",38
"YBR202W",62
"YBR203W",164
"YBR204C",46
"YBR205W",76
"YBR206W",3
"YBR207W",78
"YBR208C",419
"YBR209W",3
"YBR210W",59
"YBR211C",30
"YBR212W",40
"YBR213W",4
"YBR214W",63
"YBR215W",61
"YBR216C",79
"YBR217W",14
"YBR218C",135
"YBR219C",0
"YBR220C",28
"YBR221C",422
"YBR221W-A",19
"YBR222C",242
"YBR223C",12
"YBR223W-A",2
"YBR224W",7
"YBR225W",56
"YBR226C",17
"YBR227C",92
"YBR228W",24
"YBR229C",119
"YBR230C",377
"YBR230W-A",94
"YBR231C",15
"YBR232C",6
"YBR233W",21
"YBR233W-A",21
"YBR234C",124
"YBR235W",166
"YBR236C",44
"YBR237W",69
"YBR238C",50
"YBR239C",45
"YBR240C",11
"YBR241C",46
"YBR242W",44
"YBR243C",27
"YBR244W",5
"YBR245C",109
"YBR246W",32
"YBR247C",22
"YBR248C",69
"YBR249C",174
"YBR250W",4
"YBR251W",71
"YBR252W",18
"YBR253W",44
"YBR254C",43
"YBR255C-A",81
"YBR255W",80
"YBR256C",213
"YBR257W",31
"YBR258C",13
"YBR259W",25
"YBR260C",49
"YBR261C",30
"YBR262C",127
"YBR263W",226
"YBR264C",36
"YBR265W",45
"YBR266C",18
"YBR267W",44
"YBR268W",81
"YBR269C",58
"YBR270C",25
"YBR271W",36
"YBR272C",48
"YBR273C",80
"YBR274W",41
"YBR275C",57
"YBR276C",134
"YBR277C",17
"YBR278W",58
"YBR279W",91
"YBR280C",35
"YBR281C",92
"YBR282W",59
"YBR283C",165
"YBR284W",33
"YBR285W",27
"YBR286W",424
"YBR287W",302
"YBR288C",55
"YBR289W",46
"YBR290W",146
"YBR291C",21
"YBR292C",2
"YBR293W",30
"YBR294W",225
"YBR295W",98
"YBR296C",3
"YBR296C-A",0
"YBR297W",73
"YBR298C",120
"YBR298C-A",0
"YBR299W",2
"YBR300C",0
"YBR301W",0
"YBR302C",0
"YCL001W",68
"YCL001W-A",3
"YCL001W-B",1
"YCL002C",41
"YCL004W",25
"YCL005W",18
"YCL005W-A",43
"YCL007C",31
"YCL008C",14
"YCL009C",32
"YCL010C",13
"YCL011C",78
"YCL012C",16
"YCL014W",57
"YCL016C",22
"YCL017C",195
"YCL018W",123
"YCL019W",0
"YCL020W",0
"YCL021W-A",5
"YCL022C",21
"YCL023C",2
"YCL024W",67
"YCL025C",1315
"YCL026C-A",23
"YCL026C-B",67
"YCL027W",6
"YCL028W",84
"YCL029C",28
"YCL030C",121
"YCL031C",37
"YCL032W",29
"YCL033C",34
"YCL034W",60
"YCL035C",277
"YCL036W",19
"YCL037C",32
"YCL038C",96
"YCL039W",34
"YCL040W",255
"YCL041C",3
"YCL042W",1
"YCL043C",409
"YCL044C",26
"YCL045C",118
"YCL046W",5
"YCL047C",13
"YCL048W",4
"YCL048W-A",2
"YCL049C",44
"YCL050C",128
"YCL051W",44
"YCL052C",95
"YCL054W",63
"YCL054W-A",0
"YCL055W",18
"YCL056C",25
"YCL057C-A",349
"YCL057W",106
"YCL058C",56
"YCL058W-A",39
"YCL059C",62
"YCL061C",47
"YCL063W",15
"YCL064C",52
"YCL065W",0
"YCL066W",0
"YCL067C",0
"YCL068C",0
"YCL069W",0
"YCL073C",0
"YCL074W",8
"YCL075W",0
"YCL076W",5
"YCR001W",2
"YCR002C",62
"YCR003W",54
"YCR004C",97
"YCR005C",155
"YCR006C",3
"YCR007C",13
"YCR008W",115
"YCR009C",173
"YCR010C",3
"YCR011C",180
"YCR012W",2191
"YCR013C",1193
"YCR014C",47
"YCR015C",23
"YCR016W",66
"YCR017C",111
"YCR018C",8
"YCR018C-A",0
"YCR019W",20
"YCR020C",59
"YCR020C-A",33
"YCR020W-B",28
"YCR021C",1525
"YCR022C",0
"YCR023C",67
"YCR024C",23
"YCR024C-A",253
"YCR024C-B",418
"YCR025C",3
"YCR026C",67
"YCR027C",19
"YCR028C",39
"YCR028C-A",159
"YCR030C",62
"YCR031C",374
"YCR032W",75
"YCR033W",156
"YCR034W",58
"YCR035C",58
"YCR036W",76
"YCR037C",45
"YCR038C",8
"YCR038W-A",0
"YCR039C",0
"YCR040W",0
"YCR041W",6
"YCR042C",100
"YCR043C",39
"YCR044C",50
"YCR045C",6
"YCR045W-A",0
"YCR046C",39
"YCR047C",25
"YCR047W-A",12
"YCR048W",6
"YCR049C",0
"YCR050C",1
"YCR051W",22
"YCR052W",10
"YCR053W",88
"YCR054C",30
"YCR057C",43
"YCR059C",11
"YCR060W",9
"YCR061W",5
"YCR063W",11
"YCR064C",3
"YCR065W",40
"YCR066W",22
"YCR067C",47
"YCR068W",12
"YCR069W",64
"YCR071C",24
"YCR072C",19
"YCR073C",33
"YCR073W-A",10
"YCR075C",18
"YCR075W-A",27
"YCR076C",20
"YCR077C",44
"YCR079W",35
"YCR081C-A",4
"YCR081W",48
"YCR082W",124
"YCR083W",86
"YCR084C",33
"YCR085W",2
"YCR086W",15
"YCR087C-A",19
"YCR087W",10
"YCR088W",50
"YCR089W",11
"YCR090C",26
"YCR091W",23
"YCR092C",36
"YCR093W",224
"YCR094W",12
"YCR095C",46
"YCR095W-A",1
"YCR096C",0
"YCR097W",87
"YCR097W-A",0
"YCR098C",243
"YCR099C",6
"YCR100C",11
"YCR101C",13
"YCR102C",71
"YCR102W-A",1
"YCR104W",1
"YCR105W",1514
"YCR106W",92
"YCR107W",49
"YCR108C",0
"YDL001W",46
"YDL002C",61
"YDL003W",66
"YDL004W",941
"YDL005C",90
"YDL006W",44
"YDL007C-A",1
"YDL007W",435
"YDL008W",35
"YDL009C",76
"YDL010W",173
"YDL011C",47
"YDL012C",28
"YDL013W",50
"YDL014W",36
"YDL015C",220
"YDL016C",4
"YDL017W",9
"YDL018C",50
"YDL019C",199
"YDL020C",828
"YDL021W",155
"YDL022C-A",2
"YDL022W",156
"YDL023C",25
"YDL024C",30
"YDL025C",100
"YDL025W-A",9
"YDL026W",37
"YDL027C",202
"YDL028C",53
"YDL029W",164
"YDL030W",84
"YDL031W",170
"YDL032W",3
"YDL033C",17
"YDL034W",6
"YDL035C",154
"YDL036C",54
"YDL037C",42
"YDL039C",179
"YDL040C",132
"YDL041W",5
"YDL042C",21
"YDL043C",18
"YDL044C",49
"YDL045C",57
"YDL045W-A",67
"YDL046W",61
"YDL047W",65
"YDL048C",261
"YDL049C",18
"YDL050C",26
"YDL051W",48
"YDL052C",49
"YDL053C",46
"YDL054C",60
"YDL055C",511
"YDL056W",64
"YDL057W",18
"YDL058W",224
"YDL059C",49
"YDL060W",80
"YDL061C",335
"YDL062W",6
"YDL063C",59
"YDL064W",26
"YDL065C",87
"YDL066W",425
"YDL067C",838
"YDL068W",12
"YDL069C",23
"YDL070W",273
"YDL071C",1
"YDL072C",149
"YDL073W",73
"YDL074C",219
"YDL075W",325
"YDL076C",65
"YDL077C",56
"YDL078C",222
"YDL079C",74
"YDL080C",87
"YDL081C",329
"YDL082W",143
"YDL083C",146
"YDL084W",267
"YDL085C-A",7
"YDL085W",22
"YDL086C-A",33
"YDL086W",60
"YDL087C",10
"YDL088C",97
"YDL089W",39
"YDL090C",32
"YDL091C",64
"YDL092W",76
"YDL093W",39
"YDL094C",7
"YDL095W",203
"YDL096C",9
"YDL097C",241
"YDL098C",13
"YDL099W",73
"YDL100C",289
"YDL101C",57
"YDL102W",91
"YDL103C",56
"YDL104C",29
"YDL105W",47
"YDL106C",63
"YDL107W",36
"YDL108W",38
"YDL109C",3
"YDL110C",248
"YDL111C",18
"YDL112W",89
"YDL113C",76
"YDL114W",7
"YDL114W-A",8
"YDL115C",98
"YDL116W",84
"YDL117W",58
"YDL118W",9
"YDL119C",15
"YDL120W",111
"YDL121C",47
"YDL122W",135
"YDL123W",19
"YDL124W",214
"YDL125C",198
"YDL126C",972
"YDL127W",18
"YDL128W",128
"YDL129W",14
"YDL130W",325
"YDL130W-A",344
"YDL131W",108
"YDL132W",150
"YDL133C-A",539
"YDL133W",48
"YDL134C",122
"YDL135C",91
"YDL136W",23
"YDL137W",278
"YDL138W",32
"YDL139C",22
"YDL140C",426
"YDL141W",8
"YDL142C",32
"YDL143W",219
"YDL144C",41
"YDL145C",254
"YDL146W",18
"YDL147W",523
"YDL148C",100
"YDL149W",72
"YDL150W",33
"YDL151C",11
"YDL152W",13
"YDL153C",121
"YDL154W",19
"YDL155W",45
"YDL156W",18
"YDL157C",50
"YDL158C",14
"YDL159C-B",5
"YDL159W",72
"YDL159W-A",0
"YDL160C",192
"YDL160C-A",18
"YDL161W",189
"YDL162C",2
"YDL163W",3
"YDL164C",38
"YDL165W",52
"YDL166C",53
"YDL167C",44
"YDL168W",724
"YDL169C",37
"YDL170W",88
"YDL171C",1150
"YDL172C",26
"YDL173W",53
"YDL174C",176
"YDL175C",39
"YDL176W",35
"YDL177C",16
"YDL178W",139
"YDL179W",19
"YDL180W",116
"YDL181W",462
"YDL182W",62
"YDL183C",35
"YDL184C",242
"YDL185C-A",52
"YDL185W",650
"YDL186W",5
"YDL187C",0
"YDL188C",69
"YDL189W",8
"YDL190C",118
"YDL191W",21
"YDL192W",335
"YDL193W",26
"YDL194W",60
"YDL195W",129
"YDL196W",1
"YDL197C",23
"YDL198C",177
"YDL199C",33
"YDL200C",33
"YDL201W",36
"YDL202W",32
"YDL203C",39
"YDL204W",222
"YDL205C",175
"YDL206W",110
"YDL207W",79
"YDL208W",105
"YDL209C",27
"YDL210W",18
"YDL211C",9
"YDL212W",136
"YDL213C",69
"YDL214C",66
"YDL215C",303
"YDL216C",24
"YDL217C",25
"YDL218W",3
"YDL219W",25
"YDL220C",15
"YDL221W",7
"YDL222C",12
"YDL223C",291
"YDL224C",19
"YDL225W",57
"YDL226C",48
"YDL227C",5
"YDL228C",39
"YDL229W",102
"YDL230W",49
"YDL231C",195
"YDL232W",52
"YDL233W",24
"YDL234C",123
"YDL235C",49
"YDL236W",128
"YDL237W",168
"YDL238C",39
"YDL239C",79
"YDL240C-A",0
"YDL240W",98
"YDL241W",1
"YDL242W",7
"YDL243C",408
"YDL244W",1
"YDL245C",0
"YDL246C",0
"YDL247W",0
"YDL247W-A",0
"YDL248W",20
"YDR001C",268
"YDR002W",400
"YDR003W",76
"YDR003W-A",31
"YDR004W",41
"YDR005C",95
"YDR006C",148
"YDR007W",57
"YDR008C",21
"YDR009W",22
"YDR010C",1
"YDR011W",641
"YDR012W",44
"YDR013W",28
"YDR014W",35
"YDR014W-A",0
"YDR015C",1
"YDR016C",17
"YDR017C",112
"YDR018C",11
"YDR019C",67
"YDR020C",16
"YDR021W",17
"YDR022C",22
"YDR023W",314
"YDR024W",0
"YDR025W",141
"YDR026C",98
"YDR027C",99
"YDR028C",280
"YDR029W",24
"YDR030C",87
"YDR031W",105
"YDR032C",443
"YDR033W",2068
"YDR034C",272
"YDR034C-A",0
"YDR034C-C",0
"YDR034C-D",0
"YDR034W-B",10
"YDR035W",253
"YDR036C",130
"YDR037W",325
"YDR038C",8
"YDR039C",0
"YDR040C",4
"YDR041W",102
"YDR042C",20
"YDR043C",397
"YDR044W",81
"YDR045C",31
"YDR046C",37
"YDR047W",73
"YDR048C",2
"YDR049W",42
"YDR050C",1607
"YDR051C",93
"YDR052C",93
"YDR053W",10
"YDR054C",158
"YDR055W",234
"YDR056C",81
"YDR057W",70
"YDR058C",46
"YDR059C",162
"YDR060W",213
"YDR061W",106
"YDR062W",123
"YDR063W",66
"YDR064W",582
"YDR065W",24
"YDR066C",11
"YDR067C",64
"YDR068W",50
"YDR069C",188
"YDR070C",98
"YDR071C",129
"YDR072C",51
"YDR073W",31
"YDR074W",289
"YDR075W",38
"YDR076W",31
"YDR077W",943
"YDR078C",35
"YDR079C-A",23
"YDR079W",114
"YDR080W",51
"YDR081C",81
"YDR082W",40
"YDR083W",52
"YDR084C",39
"YDR085C",41
"YDR086C",182
"YDR087C",41
"YDR088C",51
"YDR089W",37
"YDR090C",58
"YDR091C",124
"YDR092W",68
"YDR093W",70
"YDR094W",1
"YDR095C",4
"YDR096W",223
"YDR097C",79
"YDR098C",66
"YDR098C-A",0
"YDR098C-B",0
"YDR099W",556
"YDR100W",50
"YDR101C",85
"YDR102C",2
"YDR103W",31
"YDR104C",84
"YDR105C",109
"YDR106W",5
"YDR107C",41
"YDR108W",56
"YDR109C",40
"YDR110W",56
"YDR111C",17
"YDR112W",3
"YDR113C",39
"YDR114C",12
"YDR115W",72
"YDR116C",109
"YDR117C",49
"YDR118W",21
"YDR118W-A",1
"YDR119W",76
"YDR119W-A",886
"YDR120C",104
"YDR121W",28
"YDR122W",100
"YDR123C",29
"YDR124W",21
"YDR125C",36
"YDR126W",32
"YDR127W",230
"YDR128W",77
"YDR129C",264
"YDR130C",22
"YDR131C",39
"YDR132C",53
"YDR133C",278
"YDR135C",874
"YDR136C",10
"YDR137W",78
"YDR138W",57
"YDR139C",70
"YDR140W",50
"YDR141C",120
"YDR142C",28
"YDR143C",42
"YDR144C",41
"YDR145W",91
"YDR146C",24
"YDR147W",24
"YDR148C",505
"YDR149C",72
"YDR150W",616
"YDR151C",72
"YDR152W",77
"YDR153C",63
"YDR154C",20
"YDR155C",319
"YDR156W",8
"YDR157W",2
"YDR158W",242
"YDR159W",124
"YDR160W",80
"YDR161W",53
"YDR162C",71
"YDR163W",32
"YDR164C",70
"YDR165W",47
"YDR166C",89
"YDR167W",97
"YDR168W",175
"YDR169C",42
"YDR169C-A",1
"YDR170C",383
"YDR170W-A",0
"YDR171W",684
"YDR172W",140
"YDR173C",58
"YDR174W",154
"YDR175C",58
"YDR176W",84
"YDR177W",184
"YDR178W",752
"YDR179C",23
"YDR179W-A",31
"YDR180W",75
"YDR181C",65
"YDR182W",119
"YDR182W-A",6
"YDR183C-A",2
"YDR183W",16
"YDR184C",44
"YDR185C",34
"YDR186C",245
"YDR187C",29
"YDR188W",182
"YDR189W",80
"YDR190C",119
"YDR191W",13
"YDR192C",20
"YDR193W",2
"YDR194C",380
"YDR194W-A",0
"YDR195W",68
"YDR196C",86
"YDR197W",51
"YDR198C",27
"YDR199W",22
"YDR200C",58
"YDR201W",31
"YDR202C",64
"YDR203W",15
"YDR204W",65
"YDR205W",50
"YDR206W",67
"YDR207C",36
"YDR208W",156
"YDR209C",52
"YDR210C-C",0
"YDR210C-D",0
"YDR210W",37
"YDR210W-A",0
"YDR210W-B",0
"YDR211W",202
"YDR212W",119
"YDR213W",43
"YDR214W",143
"YDR215C",2
"YDR216W",228
"YDR217C",111
"YDR218C",9
"YDR219C",64
"YDR220C",5
"YDR221W",45
"YDR222W",19
"YDR223W",29
"YDR224C",432
"YDR225W",242
"YDR226W",516
"YDR227W",114
"YDR228C",57
"YDR229W",52
"YDR230W",122
"YDR231C",169
"YDR232W",233
"YDR233C",278
"YDR234W",128
"YDR235W",48
"YDR236C",27
"YDR237W",93
"YDR238C",303
"YDR239C",38
"YDR240C",35
"YDR241W",13
"YDR242W",53
"YDR243C",39
"YDR244W",108
"YDR245W",130
"YDR246W",41
"YDR246W-A",1
"YDR247W",96
"YDR248C",85
"YDR249C",41
"YDR250C",0
"YDR251W",139
"YDR252W",6
"YDR253C",29
"YDR254W",64
"YDR255C",90
"YDR256C",35
"YDR257C",42
"YDR258C",1124
"YDR259C",52
"YDR260C",41
"YDR261C",102
"YDR261C-C",0
"YDR261C-D",0
"YDR261W-A",0
"YDR261W-B",0
"YDR262W",100
"YDR263C",19
"YDR264C",80
"YDR265W",34
"YDR266C",79
"YDR267C",46
"YDR268W",30
"YDR269C",9
"YDR270W",75
"YDR271C",25
"YDR272W",115
"YDR273W",12
"YDR274C",1
"YDR275W",79
"YDR276C",669
"YDR277C",63
"YDR278C",0
"YDR279W",30
"YDR280W",61
"YDR281C",5
"YDR282C",23
"YDR283C",196
"YDR284C",161
"YDR285W",20
"YDR286C",30
"YDR287W",25
"YDR288W",36
"YDR289C",59
"YDR290W",3
"YDR291W",88
"YDR292C",69
"YDR293C",490
"YDR294C",144
"YDR295C",84
"YDR296W",112
"YDR297W",284
"YDR298C",574
"YDR299W",105
"YDR300C",61
"YDR301W",88
"YDR302W",58
"YDR303C",72
"YDR304C",212
"YDR305C",37
"YDR306C",102
"YDR307W",63
"YDR308C",27
"YDR309C",60
"YDR310C",128
"YDR311W",74
"YDR312W",39
"YDR313C",124
"YDR314C",47
"YDR315C",33
"YDR316W",167
"YDR316W-A",0
"YDR316W-B",0
"YDR317W",15
"YDR318W",52
"YDR319C",23
"YDR320C",50
"YDR320C-A",94
"YDR320W-B",0
"YDR321W",27
"YDR322C-A",564
"YDR322W",120
"YDR323C",21
"YDR324C",65
"YDR325W",44
"YDR326C",152
"YDR327W",50
"YDR328C",112
"YDR329C",111
"YDR330W",54
"YDR331W",58
"YDR332W",28
"YDR333C",62
"YDR334W",83
"YDR335W",251
"YDR336W",31
"YDR337W",122
"YDR338C",57
"YDR339C",54
"YDR340W",0
"YDR341C",261
"YDR342C",5
"YDR343C",0
"YDR344C",2
"YDR345C",455
"YDR346C",259
"YDR347W",118
"YDR348C",63
"YDR349C",74
"YDR350C",62
"YDR351W",84
"YDR352W",62
"YDR353W",159
"YDR354C-A",11
"YDR354W",58
"YDR355C",12
"YDR356W",149
"YDR357C",53
"YDR358W",81
"YDR359C",63
"YDR360W",6
"YDR361C",79
"YDR362C",46
"YDR363W",35
"YDR363W-A",145
"YDR364C",40
"YDR365C",53
"YDR365W-A",0
"YDR365W-B",0
"YDR366C",4
"YDR367W",72
"YDR368W",239
"YDR369C",50
"YDR370C",48
"YDR371C-A",0
"YDR371W",28
"YDR372C",230
"YDR373W",92
"YDR374C",6
"YDR374W-A",18
"YDR375C",92
"YDR376W",87
"YDR377W",665
"YDR378C",94
"YDR379C-A",124
"YDR379W",89
"YDR380W",116
