"gene_id","count"
"YAL063C-A",0
"YAL064C-A",0
"YAL064W",0
"YAL064W-B",0
"YAL065C",5
"YAL066W",7
"YAL067C",87
"YAL067W-A",0
"YAL068C",0
"YAL068W-A",0
"YAL069W",0
"YAR002C-A",131
"YAR002W",44
"YAR003W",42
"YAR007C",74
"YAR008W",28
"YAR009C",0
"YAR010C",0
"YAR014C",69
"YAR015W",154
"YAR018C",26
"YAR019C",27
"YAR019W-A",3
"YAR020C",1
"YAR023C",6
"YAR027W",30
"YAR028W",3
"YAR029W",5
"YAR030C",6
"YAR031W",0
"YAR033W",0
"YAR035C-A",2
"YAR035W",14
"YAR042W",83
"YAR047C",0
"YAR050W",4
"YAR053W",0
"YAR060C",0
"YAR061W",0
"YAR064W",0
"YAR066W",0
"YAR068W",0
"YAR069C",0
"YAR070C",0
"YAR071W",0
"YAR073W",0
"YAR075W",0
"YBL001C",152
"YBL002W",303
"YBL003C",195
"YBL004W",163
"YBL005W",34
"YBL005W-A",0
"YBL005W-B",0
"YBL006C",84
"YBL006W-A",23
"YBL007C",155
"YBL008W",39
"YBL008W-A",1
"YBL009W",11
"YBL010C",17
"YBL011W",80
"YBL012C",6
"YBL013W",4
"YBL014C",31
"YBL015W",359
"YBL016W",17
"YBL017C",236
"YBL018C",41
"YBL019W",29
"YBL020W",114
"YBL021C",61
"YBL022C",208
"YBL023C",28
"YBL024W",65
"YBL025W",12
"YBL026W",56
"YBL027W",402
"YBL028C",96
"YBL029C-A",104
"YBL029W",312
"YBL030C",586
"YBL031W",6
"YBL032W",36
"YBL033C",226
"YBL034C",63
"YBL035C",23
"YBL036C",108
"YBL037W",19
"YBL038W",173
"YBL039C",23
"YBL039C-A",0
"YBL039W-B",30
"YBL040C",110
"YBL041W",282
"YBL042C",43
"YBL043W",156
"YBL044W",0
"YBL045C",763
"YBL046W",24
"YBL047C",249
"YBL048W",56
"YBL049W",76
"YBL050W",178
"YBL051C",181
"YBL052C",70
"YBL053W",36
"YBL054W",19
"YBL055C",28
"YBL056W",102
"YBL057C",40
"YBL058W",141
"YBL059C-A",210
"YBL059W",56
"YBL060W",41
"YBL061C",56
"YBL062W",16
"YBL063W",61
"YBL064C",872
"YBL065W",7
"YBL066C",122
"YBL067C",133
"YBL068W",35
"YBL068W-A",0
"YBL069W",5
"YBL070C",0
"YBL071C",24
"YBL071C-B",5
"YBL071W-A",20
"YBL072C",99
"YBL073W",6
"YBL074C",11
"YBL075C",137
"YBL076C",212
"YBL077W",68
"YBL078C",181
"YBL079W",94
"YBL080C",23
"YBL081W",23
"YBL082C",11
"YBL083C",0
"YBL084C",67
"YBL085W",96
"YBL086C",75
"YBL087C",55
"YBL088C",111
"YBL089W",29
"YBL090W",100
"YBL091C",325
"YBL091C-A",28
"YBL092W",606
"YBL093C",63
"YBL094C",38
"YBL095W",46
"YBL096C",17
"YBL097W",29
"YBL098W",60
"YBL099W",2715
"YBL100C",776
"YBL100W-A",0
"YBL100W-B",0
"YBL100W-C",1
"YBL101C",98
"YBL102W",36
"YBL103C",55
"YBL104C",59
"YBL105C",77
"YBL106C",28
"YBL107C",76
"YBL107W-A",0
"YBL108C-A",0
"YBL108W",0
"YBL109W",0
"YBL111C",0
"YBL112C",0
"YBL113C",0
"YBL113W-A",0
"YBR001C",91
"YBR002C",61
"YBR003W",70
"YBR004C",34
"YBR005W",26
"YBR006W",114
"YBR007C",80
"YBR008C",83
"YBR009C",141
"YBR010W",498
"YBR011C",485
"YBR012C",24
"YBR012W-A",0
"YBR012W-B",0
"YBR013C",17
"YBR014C",69
"YBR015C",92
"YBR016W",47
"YBR017C",47
"YBR018C",3
"YBR019C",9
"YBR020W",4
"YBR021W",35
"YBR022W",46
"YBR023C",60
"YBR024W",125
"YBR025C",401
"YBR026C",91
"YBR027C",9
"YBR028C",59
"YBR029C",58
"YBR030W",31
"YBR031W",22
"YBR032W",3
"YBR033W",78
"YBR034C",53
"YBR035C",146
"YBR036C",152
"YBR037C",31
"YBR038W",13
"YBR039W",891
"YBR040W",6
"YBR041W",64
"YBR042C",24
"YBR043C",45
"YBR044C",107
"YBR045C",25
"YBR046C",98
"YBR047W",188
"YBR048W",63
"YBR049C",90
"YBR050C",49
"YBR051W",19
"YBR052C",237
"YBR053C",105
"YBR054W",2541
"YBR055C",92
"YBR056C-B",27
"YBR056W",163
"YBR056W-A",24
"YBR057C",45
"YBR058C",59
"YBR058C-A",69
"YBR059C",143
"YBR060C",50
"YBR061C",23
"YBR062C",43
"YBR063C",50
"YBR064W",5
"YBR065C",36
"YBR066C",30
"YBR067C",187
"YBR068C",193
"YBR069C",37
"YBR070C",22
"YBR071W",46
"YBR072C-A",1
"YBR072W",3933
"YBR073W",71
"YBR074W",62
"YBR076C-A",18
"YBR076W",8
"YBR077C",44
"YBR078W",294
"YBR079C",91
"YBR080C",62
"YBR081C",193
"YBR082C",638
"YBR083W",27
"YBR084C-A",327
"YBR084W",111
"YBR085C-A",269
"YBR085W",1
"YBR086C",115
"YBR087W",34
"YBR088C",48
"YBR089C-A",85
"YBR089W",40
"YBR090C",6
"YBR091C",44
"YBR092C",4
"YBR093C",12
"YBR094W",44
"YBR095C",86
"YBR096W",38
"YBR097W",72
"YBR098W",145
"YBR099C",53
"YBR101C",472
"YBR102C",42
"YBR103C-A",1
"YBR103W",52
"YBR104W",29
"YBR105C",100
"YBR106W",396
"YBR107C",28
"YBR108W",58
"YBR109C",188
"YBR109W-A",2
"YBR110W",43
"YBR111C",177
"YBR111W-A",39
"YBR112C",116
"YBR113W",21
"YBR114W",94
"YBR115C",141
"YBR116C",1
"YBR117C",16
"YBR118W",113
"YBR119W",50
"YBR120C",91
"YBR121C",220
"YBR121C-A",0
"YBR122C",161
"YBR123C",33
"YBR124W",2
"YBR125C",43
"YBR126C",234
"YBR126W-A",16
"YBR126W-B",1
"YBR127C",343
"YBR128C",27
"YBR129C",54
"YBR130C",52
"YBR131C-A",0
"YBR131W",24
"YBR132C",52
"YBR133C",62
"YBR134W",5
"YBR135W",48
"YBR136W",56
"YBR137W",33
"YBR138C",26
"YBR139W",160
"YBR140C",276
"YBR141C",11
"YBR141W-A",2
"YBR142W",78
"YBR143C",147
"YBR144C",1
"YBR145W",87
"YBR146W",152
"YBR147W",116
"YBR148W",57
"YBR149W",245
"YBR150C",46
"YBR151W",140
"YBR152W",19
"YBR153W",23
"YBR154C",43
"YBR155W",72
"YBR156C",30
"YBR157C",14
"YBR158W",57
"YBR159W",134
"YBR160W",31
"YBR161W",48
"YBR162C",217
"YBR162W-A",135
"YBR163W",46
"YBR164C",62
"YBR165W",42
"YBR166C",52
"YBR167C",26
"YBR168W",21
"YBR169C",329
"YBR170C",53
"YBR171W",32
"YBR172C",153
"YBR173C",199
"YBR174C",7
"YBR175W",32
"YBR176W",46
"YBR177C",128
"YBR178W",6
"YBR179C",140
"YBR180W",8
"YBR181C",24
"YBR182C",51
"YBR182C-A",3
"YBR183W",78
"YBR184W",7
"YBR185C",99
"YBR186W",48
"YBR187W",37
"YBR188C",35
"YBR189W",275
"YBR190W",2
"YBR191W",111
"YBR191W-A",8
"YBR192W",38
"YBR193C",41
"YBR194W",17
"YBR195C",22
"YBR196C",457
"YBR196C-A",3
"YBR196C-B",2
"YBR197C",5
"YBR198C",80
"YBR199W",182
"YBR200W",81
"YBR200W-A",1
"YBR201C-A",109
"YBR201W",65
"YBR202W",50
"YBR203W",142
"YBR204C",26
"YBR205W",29
"YBR206W",7
"YBR207W",69
"YBR208C",235
"YBR209W",1
"YBR210W",48
"YBR211C",28
"YBR212W",28
"YBR213W",13
"YBR214W",94
"YBR215W",94
"YBR216C",43
"YBR217W",11
"YBR218C",170
"YBR219C",2
"YBR220C",21
"YBR221C",286
"YBR221W-A",27
"YBR222C",194
"YBR223C",9
"YBR223W-A",0
"YBR224W",2
"YBR225W",35
"YBR226C",9
"YBR227C",64
"YBR228W",21
"YBR229C",87
"YBR230C",407
"YBR230W-A",129
"YBR231C",11
"YBR232C",7
"YBR233W",27
"YBR233W-A",11
"YBR234C",107
"YBR235W",107
"YBR236C",34
"YBR237W",81
"YBR238C",19
"YBR239C",51
"YBR240C",10
"YBR241C",41
"YBR242W",51
"YBR243C",18
"YBR244W",10
"YBR245C",136
"YBR246W",23
"YBR247C",29
"YBR248C",55
"YBR249C",90
"YBR250W",7
"YBR251W",69
"YBR252W",23
"YBR253W",62
"YBR254C",29
"YBR255C-A",93
"YBR255W",87
"YBR256C",231
"YBR257W",50
"YBR258C",23
"YBR259W",25
"YBR260C",47
"YBR261C",26
"YBR262C",137
"YBR263W",165
"YBR264C",43
"YBR265W",22
"YBR266C",32
"YBR267W",53
"YBR268W",93
"YBR269C",62
"YBR270C",28
"YBR271W",32
"YBR272C",37
"YBR273C",77
"YBR274W",32
"YBR275C",71
"YBR276C",106
"YBR277C",19
"YBR278W",76
"YBR279W",175
"YBR280C",30
"YBR281C",61
"YBR282W",82
"YBR283C",156
"YBR284W",37
"YBR285W",31
"YBR286W",366
"YBR287W",221
"YBR288C",58
"YBR289W",60
"YBR290W",178
"YBR291C",22
"YBR292C",5
"YBR293W",20
"YBR294W",199
"YBR295W",65
"YBR296C",1
"YBR296C-A",2
"YBR297W",80
"YBR298C",178
"YBR298C-A",0
"YBR299W",0
"YBR300C",0
"YBR301W",0
"YBR302C",0
"YCL001W",61
"YCL001W-A",2
"YCL001W-B",0
"YCL002C",54
"YCL004W",26
"YCL005W",18
"YCL005W-A",62
"YCL007C",35
"YCL008C",12
"YCL009C",40
"YCL010C",17
"YCL011C",81
"YCL012C",25
"YCL014W",52
"YCL016C",14
"YCL017C",138
"YCL018W",91
"YCL019W",0
"YCL020W",0
"YCL021W-A",2
"YCL022C",17
"YCL023C",2
"YCL024W",89
"YCL025C",810
"YCL026C-A",7
"YCL026C-B",52
"YCL027W",13
"YCL028W",46
"YCL029C",16
"YCL030C",154
"YCL031C",50
"YCL032W",29
"YCL033C",26
"YCL034W",60
"YCL035C",354
"YCL036W",16
"YCL037C",23
"YCL038C",60
"YCL039W",28
"YCL040W",240
"YCL041C",5
"YCL042W",2
"YCL043C",380
"YCL044C",28
"YCL045C",96
"YCL046W",5
"YCL047C",12
"YCL048W",0
"YCL048W-A",4
"YCL049C",28
"YCL050C",160
"YCL051W",62
"YCL052C",77
"YCL054W",72
"YCL054W-A",0
"YCL055W",19
"YCL056C",41
"YCL057C-A",517
"YCL057W",85
"YCL058C",102
"YCL058W-A",101
"YCL059C",91
"YCL061C",82
"YCL063W",8
"YCL064C",36
"YCL065W",0
"YCL066W",0
"YCL067C",0
"YCL068C",0
"YCL069W",0
"YCL073C",0
"YCL074W",5
"YCL075W",2
"YCL076W",6
"YCR001W",1
"YCR002C",43
"YCR003W",91
"YCR004C",80
"YCR005C",152
"YCR006C",2
"YCR007C",12
"YCR008W",108
"YCR009C",129
"YCR010C",1
"YCR011C",143
"YCR012W",2118
"YCR013C",1225
"YCR014C",87
"YCR015C",22
"YCR016W",118
"YCR017C",71
"YCR018C",11
"YCR018C-A",0
"YCR019W",12
"YCR020C",53
"YCR020C-A",35
"YCR020W-B",30
"YCR021C",2288
"YCR022C",2
"YCR023C",47
"YCR024C",24
"YCR024C-A",188
"YCR024C-B",432
"YCR025C",3
"YCR026C",31
"YCR027C",12
"YCR028C",16
"YCR028C-A",131
"YCR030C",54
"YCR031C",284
"YCR032W",64
"YCR033W",247
"YCR034W",24
"YCR035C",43
"YCR036W",66
"YCR037C",35
"YCR038C",11
"YCR038W-A",0
"YCR039C",0
"YCR040W",0
"YCR041W",4
"YCR042C",97
"YCR043C",18
"YCR044C",29
"YCR045C",4
"YCR045W-A",1
"YCR046C",32
"YCR047C",33
"YCR047W-A",9
"YCR048W",9
"YCR049C",0
"YCR050C",1
"YCR051W",12
"YCR052W",13
"YCR053W",54
"YCR054C",19
"YCR057C",28
"YCR059C",7
"YCR060W",11
"YCR061W",11
"YCR063W",6
"YCR064C",2
"YCR065W",19
"YCR066W",11
"YCR067C",33
"YCR068W",8
"YCR069W",74
"YCR071C",47
"YCR072C",19
"YCR073C",28
"YCR073W-A",15
"YCR075C",11
"YCR075W-A",22
"YCR076C",18
"YCR077C",65
"YCR079W",28
"YCR081C-A",4
"YCR081W",23
"YCR082W",140
"YCR083W",52
"YCR084C",35
"YCR085W",5
"YCR086W",21
"YCR087C-A",14
"YCR087W",22
"YCR088W",68
"YCR089W",14
"YCR090C",29
"YCR091W",27
"YCR092C",29
"YCR093W",186
"YCR094W",8
"YCR095C",47
"YCR095W-A",4
"YCR096C",0
"YCR097W",129
"YCR097W-A",0
"YCR098C",230
"YCR099C",6
"YCR100C",3
"YCR101C",5
"YCR102C",78
"YCR102W-A",3
"YCR104W",0
"YCR105W",1122
"YCR106W",65
"YCR107W",37
"YCR108C",0
"YDL001W",27
"YDL002C",68
"YDL003W",41
"YDL004W",813
"YDL005C",242
"YDL006W",42
"YDL007C-A",0
"YDL007W",420
"YDL008W",41
"YDL009C",124
"YDL010W",197
"YDL011C",30
"YDL012C",27
"YDL013W",44
"YDL014W",39
"YDL015C",127
"YDL016C",11
"YDL017W",7
"YDL018C",32
"YDL019C",261
"YDL020C",822
"YDL021W",186
"YDL022C-A",4
"YDL022W",169
"YDL023C",20
"YDL024C",26
"YDL025C",141
"YDL025W-A",20
"YDL026W",21
"YDL027C",193
"YDL028C",58
"YDL029W",132
"YDL030W",53
"YDL031W",234
"YDL032W",2
"YDL033C",17
"YDL034W",8
"YDL035C",158
"YDL036C",68
"YDL037C",18
"YDL039C",134
"YDL040C",121
"YDL041W",3
"YDL042C",18
"YDL043C",12
"YDL044C",53
"YDL045C",53
"YDL045W-A",102
"YDL046W",35
"YDL047W",61
"YDL048C",385
"YDL049C",15
"YDL050C",37
"YDL051W",34
"YDL052C",67
"YDL053C",92
"YDL054C",59
"YDL055C",522
"YDL056W",83
"YDL057W",16
"YDL058W",533
"YDL059C",74
"YDL060W",62
"YDL061C",251
"YDL062W",0
"YDL063C",25
"YDL064W",33
"YDL065C",157
"YDL066W",344
"YDL067C",886
"YDL068W",16
"YDL069C",24
"YDL070W",552
"YDL071C",9
"YDL072C",118
"YDL073W",46
"YDL074C",171
"YDL075W",307
"YDL076C",51
"YDL077C",62
"YDL078C",201
"YDL079C",110
"YDL080C",54
"YDL081C",291
"YDL082W",81
"YDL083C",107
"YDL084W",187
"YDL085C-A",4
"YDL085W",12
"YDL086C-A",29
"YDL086W",54
"YDL087C",11
"YDL088C",93
"YDL089W",24
"YDL090C",20
"YDL091C",71
"YDL092W",82
"YDL093W",24
"YDL094C",22
"YDL095W",179
"YDL096C",10
"YDL097C",193
"YDL098C",17
"YDL099W",203
"YDL100C",262
"YDL101C",30
"YDL102W",41
"YDL103C",35
"YDL104C",43
"YDL105W",37
"YDL106C",60
"YDL107W",35
"YDL108W",21
"YDL109C",5
"YDL110C",315
"YDL111C",10
"YDL112W",49
"YDL113C",59
"YDL114W",5
"YDL114W-A",14
"YDL115C",151
"YDL116W",45
"YDL117W",39
"YDL118W",3
"YDL119C",21
"YDL120W",78
"YDL121C",42
"YDL122W",176
"YDL123W",19
"YDL124W",198
"YDL125C",216
"YDL126C",792
"YDL127W",19
"YDL128W",105
"YDL129W",9
"YDL130W",272
"YDL130W-A",608
"YDL131W",89
"YDL132W",121
"YDL133C-A",359
"YDL133W",52
"YDL134C",102
"YDL135C",52
"YDL136W",17
"YDL137W",256
"YDL138W",33
"YDL139C",31
"YDL140C",279
"YDL141W",15
"YDL142C",22
"YDL143W",133
"YDL144C",46
"YDL145C",172
"YDL146W",21
"YDL147W",431
"YDL148C",100
"YDL149W",46
"YDL150W",26
"YDL151C",4
"YDL152W",10
"YDL153C",136
"YDL154W",31
"YDL155W",42
"YDL156W",28
"YDL157C",50
"YDL158C",39
"YDL159C-B",11
"YDL159W",81
"YDL159W-A",0
"YDL160C",123
"YDL160C-A",13
"YDL161W",219
"YDL162C",0
"YDL163W",0
"YDL164C",37
"YDL165W",54
"YDL166C",45
"YDL167C",28
"YDL168W",765
"YDL169C",27
"YDL170W",98
"YDL171C",771
"YDL172C",69
"YDL173W",101
"YDL174C",154
"YDL175C",50
"YDL176W",37
"YDL177C",29
"YDL178W",89
"YDL179W",31
"YDL180W",110
"YDL181W",526
"YDL182W",64
"YDL183C",33
"YDL184C",137
"YDL185C-A",90
"YDL185W",512
"YDL186W",2
"YDL187C",0
"YDL188C",50
"YDL189W",20
"YDL190C",71
"YDL191W",29
"YDL192W",271
"YDL193W",28
"YDL194W",54
"YDL195W",143
"YDL196W",2
"YDL197C",27
"YDL198C",126
"YDL199C",32
"YDL200C",34
"YDL201W",39
"YDL202W",50
"YDL203C",21
"YDL204W",261
"YDL205C",189
"YDL206W",74
"YDL207W",95
"YDL208W",102
"YDL209C",8
"YDL210W",20
"YDL211C",11
"YDL212W",109
"YDL213C",144
"YDL214C",62
"YDL215C",188
"YDL216C",22
"YDL217C",14
"YDL218W",8
"YDL219W",25
"YDL220C",6
"YDL221W",6
"YDL222C",21
"YDL223C",318
"YDL224C",16
"YDL225W",106
"YDL226C",31
"YDL227C",7
"YDL228C",39
"YDL229W",48
"YDL230W",41
"YDL231C",136
"YDL232W",47
"YDL233W",33
"YDL234C",123
"YDL235C",28
"YDL236W",75
"YDL237W",118
"YDL238C",17
"YDL239C",158
"YDL240C-A",0
"YDL240W",40
"YDL241W",3
"YDL242W",2
"YDL243C",355
"YDL244W",0
"YDL245C",0
"YDL246C",0
"YDL247W",0
"YDL247W-A",0
"YDL248W",22
"YDR001C",300
"YDR002W",402
"YDR003W",64
"YDR003W-A",34
"YDR004W",35
"YDR005C",65
"YDR006C",132
"YDR007W",54
"YDR008C",18
"YDR009W",16
"YDR010C",2
"YDR011W",431
"YDR012W",24
"YDR013W",22
"YDR014W",55
"YDR014W-A",2
"YDR015C",1
"YDR016C",10
"YDR017C",87
"YDR018C",11
"YDR019C",41
"YDR020C",11
"YDR021W",13
"YDR022C",27
"YDR023W",176
"YDR024W",0
"YDR025W",138
"YDR026C",125
"YDR027C",92
"YDR028C",244
"YDR029W",35
"YDR030C",106
"YDR031W",108
"YDR032C",352
"YDR033W",1126
"YDR034C",351
"YDR034C-A",0
"YDR034C-C",0
"YDR034C-D",0
"YDR034W-B",12
"YDR035W",204
"YDR036C",123
"YDR037W",219
"YDR038C",14
"YDR039C",0
"YDR040C",3
"YDR041W",100
"YDR042C",14
"YDR043C",492
"YDR044W",87
"YDR045C",27
"YDR046C",30
"YDR047W",87
"YDR048C",3
"YDR049W",74
"YDR050C",1360
"YDR051C",79
"YDR052C",117
"YDR053W",9
"YDR054C",187
"YDR055W",210
"YDR056C",90
"YDR057W",60
"YDR058C",44
"YDR059C",117
"YDR060W",233
"YDR061W",70
"YDR062W",111
"YDR063W",60
"YDR064W",388
"YDR065W",13
"YDR066C",12
"YDR067C",45
"YDR068W",116
"YDR069C",130
"YDR070C",163
"YDR071C",121
"YDR072C",44
"YDR073W",41
"YDR074W",254
"YDR075W",29
"YDR076W",38
"YDR077W",834
"YDR078C",32
"YDR079C-A",23
"YDR079W",173
"YDR080W",53
"YDR081C",63
"YDR082W",37
"YDR083W",77
"YDR084C",34
"YDR085C",50
"YDR086C",186
"YDR087C",31
"YDR088C",106
"YDR089W",38
"YDR090C",33
"YDR091C",46
"YDR092W",63
"YDR093W",65
"YDR094W",0
"YDR095C",4
"YDR096W",221
"YDR097C",45
"YDR098C",66
"YDR098C-A",0
"YDR098C-B",0
"YDR099W",647
"YDR100W",26
"YDR101C",44
"YDR102C",2
"YDR103W",46
"YDR104C",59
"YDR105C",79
"YDR106W",5
"YDR107C",19
"YDR108W",36
"YDR109C",40
"YDR110W",62
"YDR111C",19
"YDR112W",1
"YDR113C",29
"YDR114C",12
"YDR115W",90
"YDR116C",121
"YDR117C",40
"YDR118W",16
"YDR118W-A",2
"YDR119W",44
"YDR119W-A",1238
"YDR120C",89
"YDR121W",32
"YDR122W",110
"YDR123C",20
"YDR124W",23
"YDR125C",20
"YDR126W",41
"YDR127W",199
"YDR128W",66
"YDR129C",172
"YDR130C",28
"YDR131C",20
"YDR132C",42
"YDR133C",275
"YDR135C",424
"YDR136C",3
"YDR137W",44
"YDR138W",38
"YDR139C",80
"YDR140W",46
"YDR141C",73
"YDR142C",23
"YDR143C",34
"YDR144C",21
"YDR145W",79
"YDR146C",12
"YDR147W",21
"YDR148C",413
"YDR149C",167
"YDR150W",705
"YDR151C",89
"YDR152W",92
"YDR153C",83
"YDR154C",41
"YDR155C",250
"YDR156W",10
"YDR157W",7
"YDR158W",168
"YDR159W",161
"YDR160W",59
"YDR161W",29
"YDR162C",44
"YDR163W",58
"YDR164C",35
"YDR165W",34
"YDR166C",96
"YDR167W",62
"YDR168W",141
"YDR169C",65
"YDR169C-A",2
"YDR170C",292
"YDR170W-A",0
"YDR171W",1412
"YDR172W",111
"YDR173C",85
"YDR174W",200
"YDR175C",54
"YDR176W",93
"YDR177W",227
"YDR178W",595
"YDR179C",24
"YDR179W-A",20
"YDR180W",45
"YDR181C",56
"YDR182W",89
"YDR182W-A",2
"YDR183C-A",4
"YDR183W",25
"YDR184C",35
"YDR185C",33
"YDR186C",241
"YDR187C",9
"YDR188W",131
"YDR189W",79
"YDR190C",87
"YDR191W",10
"YDR192C",15
"YDR193W",0
"YDR194C",320
"YDR194W-A",0
"YDR195W",81
"YDR196C",86
"YDR197W",50
"YDR198C",18
"YDR199W",60
"YDR200C",112
"YDR201W",25
"YDR202C",52
"YDR203W",9
"YDR204W",66
"YDR205W",44
"YDR206W",42
"YDR207C",63
"YDR208W",133
"YDR209C",37
"YDR210C-C",0
"YDR210C-D",0
"YDR210W",41
"YDR210W-A",0
"YDR210W-B",0
"YDR211W",118
"YDR212W",107
"YDR213W",20
"YDR214W",113
"YDR215C",2
"YDR216W",200
"YDR217C",99
"YDR218C",11
"YDR219C",86
"YDR220C",5
"YDR221W",27
"YDR222W",22
"YDR223W",35
"YDR224C",352
"YDR225W",151
"YDR226W",337
"YDR227W",174
"YDR228C",41
"YDR229W",47
"YDR230W",154
"YDR231C",281
"YDR232W",262
"YDR233C",261
"YDR234W",65
"YDR235W",33
"YDR236C",16
"YDR237W",89
"YDR238C",169
"YDR239C",31
"YDR240C",14
"YDR241W",7
"YDR242W",55
"YDR243C",22
"YDR244W",81
"YDR245W",72
"YDR246W",42
"YDR246W-A",3
"YDR247W",164
"YDR248C",79
"YDR249C",32
"YDR250C",0
"YDR251W",126
"YDR252W",4
"YDR253C",69
"YDR254W",74
"YDR255C",74
"YDR256C",36
"YDR257C",27
"YDR258C",1753
"YDR259C",111
"YDR260C",33
"YDR261C",84
"YDR261C-C",0
"YDR261C-D",0
"YDR261W-A",0
"YDR261W-B",0
"YDR262W",94
"YDR263C",24
"YDR264C",36
"YDR265W",35
"YDR266C",66
"YDR267C",33
"YDR268W",26
"YDR269C",4
"YDR270W",48
"YDR271C",29
"YDR272W",142
"YDR273W",35
"YDR274C",7
"YDR275W",77
"YDR276C",656
"YDR277C",54
"YDR278C",0
"YDR279W",25
"YDR280W",44
"YDR281C",7
"YDR282C",20
"YDR283C",149
"YDR284C",116
"YDR285W",44
"YDR286C",25
"YDR287W",11
"YDR288W",30
"YDR289C",73
"YDR290W",4
"YDR291W",51
"YDR292C",48
"YDR293C",389
"YDR294C",99
"YDR295C",101
"YDR296W",147
"YDR297W",246
"YDR298C",509
"YDR299W",118
"YDR300C",32
"YDR301W",76
"YDR302W",50
"YDR303C",55
"YDR304C",189
"YDR305C",42
"YDR306C",128
"YDR307W",40
"YDR308C",24
"YDR309C",67
"YDR310C",107
"YDR311W",71
"YDR312W",36
"YDR313C",111
"YDR314C",24
"YDR315C",25
"YDR316W",263
"YDR316W-A",0
"YDR316W-B",0
"YDR317W",16
"YDR318W",59
"YDR319C",25
"YDR320C",77
"YDR320C-A",81
"YDR320W-B",3
"YDR321W",18
"YDR322C-A",520
"YDR322W",106
"YDR323C",29
"YDR324C",47
"YDR325W",48
"YDR326C",118
"YDR327W",57
"YDR328C",105
"YDR329C",97
"YDR330W",50
"YDR331W",44
"YDR332W",26
"YDR333C",51
"YDR334W",94
"YDR335W",248
"YDR336W",31
"YDR337W",128
"YDR338C",34
"YDR339C",62
"YDR340W",0
"YDR341C",157
"YDR342C",11
"YDR343C",0
"YDR344C",0
"YDR345C",488
"YDR346C",197
"YDR347W",78
"YDR348C",74
"YDR349C",67
"YDR350C",48
"YDR351W",57
"YDR352W",45
"YDR353W",115
"YDR354C-A",3
"YDR354W",50
"YDR355C",9
"YDR356W",284
"YDR357C",61
"YDR358W",79
"YDR359C",86
"YDR360W",4
"YDR361C",84
"YDR362C",41
"YDR363W",58
"YDR363W-A",204
"YDR364C",33
"YDR365C",130
"YDR365W-A",0
"YDR365W-B",0
"YDR366C",2
"YDR367W",49
"YDR368W",204
"YDR369C",28
"YDR370C",38
"YDR371C-A",3
"YDR371W",22
"YDR372C",183
"YDR373W",71
"YDR374C",6
"YDR374W-A",18
"YDR375C",80
"YDR376W",58
"YDR377W",502
"YDR378C",66
"YDR379C-A",154
"YDR379W",111
"YDR380W",47
