"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YJL140W",109.142599666734,0.397988305593621,0.296428547021854,0.115706911437881,0.262754703879987
"YJR061W",188.358675394694,-0.327384368835819,0.229568562916247,0.115368732978013,0.262754703879987
"YJR075W",83.0962550929617,-0.359517333217603,0.258999679771046,0.115439249229132,0.262754703879987
"YNL007C",309.351258238484,0.425795509768534,0.328744990398771,0.115577401841954,0.262754703879987
"YPL124W",4.61282889828347,0.512422447758595,0.657594988001812,0.115604905551314,0.262754703879987
"YDR371W",23.6022688853019,-0.47626908932809,0.402947327164864,0.116188957916341,0.263751098137839
"YLL048C",283.058583709793,-0.324227216556039,0.227530973421843,0.116369584627759,0.264062776733504
"YNR048W",19.0565578578581,-0.484946699596148,0.425362996259982,0.11673659651837,0.264797006244684
"YDL057W",16.8825844888359,-0.479121475924991,0.412953030103186,0.117440712321804,0.266277532934984
"YGL199C",21.6119663433576,0.492519696114749,0.445491473954425,0.117554762044831,0.266277532934984
"YGR037C",132.812982860106,0.33577319274529,0.237851015190365,0.117554422495624,0.266277532934984
"YHR110W",54.2478985678362,-0.395829050633923,0.298267030420558,0.117564042842993,0.266277532934984
"YER175C",29.520283966317,-0.439211311613467,0.353584492556181,0.117757023331739,0.26661554873958
"YER030W",71.0010728789378,0.47089582374591,0.668529808970112,0.117806150448407,0.266627733747881
"YBR132C",56.9797554399689,-0.385270011436405,0.288404008691872,0.118054306598328,0.267090199969119
"YDL058W",183.77687829454,0.476643116812535,0.410008724596442,0.11828959386261,0.267523218772768
"YOR361C",69.0285908738761,0.372585602150653,0.273483005616017,0.118431835759521,0.267745563410342
"YMR266W",122.027937556803,0.332762899700661,0.235880978431725,0.118511934905804,0.267827305617676
"YKL183W",25.6365644434069,-0.46515070056617,0.389159534479834,0.118713615511158,0.26818364957024
"YIL112W",187.759156315056,-0.409602540540822,0.315313040045304,0.118964968725756,0.268651902328078
"YGL220W",43.9640091110919,0.435129920809999,0.349921705214263,0.119243769068146,0.269181767581611
"YMR047C",70.7720447914627,-0.377048718989488,0.279602631798977,0.119416377051114,0.269471609821007
"YOR027W",209.210680235458,0.340206751843905,0.243153949751676,0.119557052648687,0.269689206474369
"YAL008W",61.9957277470173,-0.38874466941682,0.293891292719694,0.119810018790302,0.270059935106099
"YDR421W",75.4900728898202,0.362824553399869,0.264901355561124,0.119790933083535,0.270059935106099
"YMR063W",12.0451021588536,-0.508647618029493,0.518986012251392,0.119882990960636,0.270124521221839
"YBR267W",34.1586708748473,0.43238774343866,0.345851569262051,0.119943578793304,0.270161165094304
"YDR244W",82.260959554773,-0.360202424186786,0.263222699726182,0.12008076478076,0.270370248001009
"YLR091W",11.5630359421252,-0.507177943106378,0.488064467470459,0.120247717240023,0.27064617303469
"YDL202W",20.6093693670155,0.487140161739003,0.431403778020707,0.120395907570947,0.270799727476665
"YIL035C",51.0042292154396,0.421524698179209,0.329120896217588,0.120418964933865,0.270799727476665
"YMR128W",57.464052729478,0.426337403725902,0.335665922499765,0.120449230711934,0.270799727476665
"YGL042C",19.638781289925,0.479053585057213,0.418435343276705,0.121213201878965,0.272316426631881
"YLL018C",161.900590826232,0.329182269265194,0.234998178093404,0.121173825210437,0.272316426631881
"YML043C",14.7961815435215,0.507072028449255,0.484833895393036,0.121435048080696,0.272650565573005
"YPR113W",120.631989996248,-0.358756247650516,0.264703601005059,0.121451400415211,0.272650565573005
"YNL062C",15.0284197699153,0.487614971309204,0.449675214672765,0.121790779842606,0.273311783188765
"YBR247C",19.1777255381276,0.474550480563895,0.418595515387898,0.121961689358703,0.273556065688317
"YGL137W",142.806157628966,0.355325799509644,0.260828524201517,0.122034280985485,0.273556065688317
"YPL093W",91.8926919517676,0.386990748724904,0.29361159799017,0.122014913903766,0.273556065688317
"YNL132W",48.1358706310623,0.409918453221981,0.317672800129342,0.122331677313004,0.274121901920132
"YMR182W-A",6.35663404150484,-0.514142823152886,0.585819056986539,0.122385114359011,0.274140857044532
"YMR313C",71.2269394048154,-0.360947930206826,0.26753420743016,0.122643543923296,0.274618809776814
"YDR490C",59.3413612726874,-0.393822771072811,0.303833795424139,0.12294833595557,0.275000597557765
"YGR021W",43.6632897425916,0.422557524448636,0.334773565699774,0.122929084873164,0.275000597557765
"YIR016W",31.0976358309127,-0.424276742253463,0.341537618535829,0.122949405799001,0.275000597557765
"YLR254C",47.8007776486276,-0.446705134700276,0.368974001867017,0.123104382415138,0.275145291829947
"YPR175W",17.4311863826224,0.472307046642041,0.416647417858863,0.123073021945241,0.275145291829947
"YDL088C",76.5389922469464,-0.382244957951982,0.288595079358753,0.123429156632015,0.27577005486515
"YCR035C",47.2805911584989,-0.39085226984656,0.299859518868498,0.123758674915258,0.276303708281501
"YOL134C",21.4838510564349,0.455899401805411,0.386655983538142,0.12373302480559,0.276303708281501
"snR33",127.268201211599,0.457203665873787,0.392517577815688,0.123946385180573,0.276621463813839
"YCR084C",41.6612208655833,-0.416437600757772,0.335029859332236,0.124367604774514,0.277358416063177
"YDR346C",161.195808137073,0.323247255037808,0.231880623020541,0.124348456006115,0.277358416063177
"YDR312W",22.4330929930184,0.448810688491465,0.374969145477068,0.124577399647793,0.277724671124104
"YIL147C",88.2646489013962,-0.349796097382618,0.257571338837995,0.124651903764893,0.277789160309697
"YAL003W",259.382245434122,0.313860168218036,0.223712217634047,0.124899608493776,0.27823944216724
"YDL066W",293.84140682798,0.325757502743642,0.235008980847282,0.125151271139304,0.278596419866346
"YGR102C",42.1510569736582,-0.455508501691165,0.387253070644544,0.125110868399394,0.278596419866346
"YBL001C",98.4343996349519,0.353408832853669,0.260549947266542,0.125277398171721,0.278775371251054
"YER086W",74.652248191849,0.397323771221176,0.309406719256888,0.125618303353589,0.279431955817565
"YBL056W",135.844484302255,-0.352397008380858,0.261909196947578,0.12583696114899,0.279714178775746
"YOL149W",31.9653397520651,0.46554440701424,0.405768782042239,0.125821801063691,0.279714178775746
"YDR399W",154.033183332966,0.332138147052151,0.240926889657305,0.126006467671113,0.279988851788346
"YAL037C-A",9.50668801156049,-0.50921059784361,0.536521557097099,0.126275130270324,0.280101032224927
"YHL029C",88.1575068818335,-0.373543198109798,0.283700382290202,0.126156590973418,0.280101032224927
