"gene_id","count"
"YAL063C-A",0
"YAL064C-A",0
"YAL064W",0
"YAL064W-B",0
"YAL065C",2
"YAL066W",0
"YAL067C",27
"YAL067W-A",0
"YAL068C",0
"YAL068W-A",0
"YAL069W",0
"YAR002C-A",38
"YAR002W",40
"YAR003W",43
"YAR007C",59
"YAR008W",32
"YAR009C",0
"YAR010C",0
"YAR014C",64
"YAR015W",80
"YAR018C",7
"YAR019C",42
"YAR019W-A",0
"YAR020C",0
"YAR023C",12
"YAR027W",0
"YAR028W",0
"YAR029W",0
"YAR030C",0
"YAR031W",0
"YAR033W",0
"YAR035C-A",0
"YAR035W",0
"YAR042W",116
"YAR047C",0
"YAR050W",5
"YAR053W",0
"YAR060C",0
"YAR061W",0
"YAR064W",0
"YAR066W",0
"YAR068W",0
"YAR069C",0
"YAR070C",0
"YAR071W",0
"YAR073W",0
"YAR075W",0
"YBL001C",80
"YBL002W",217
"YBL003C",151
"YBL004W",225
"YBL005W",45
"YBL005W-A",0
"YBL005W-B",0
"YBL006C",65
"YBL006W-A",13
"YBL007C",211
"YBL008W",44
"YBL008W-A",0
"YBL009W",10
"YBL010C",14
"YBL011W",85
"YBL012C",7
"YBL013W",4
"YBL014C",53
"YBL015W",100
"YBL016W",16
"YBL017C",330
"YBL018C",34
"YBL019W",60
"YBL020W",76
"YBL021C",21
"YBL022C",224
"YBL023C",29
"YBL024W",47
"YBL025W",18
"YBL026W",31
"YBL027W",253
"YBL028C",17
"YBL029C-A",94
"YBL029W",365
"YBL030C",186
"YBL031W",2
"YBL032W",26
"YBL033C",100
"YBL034C",63
"YBL035C",30
"YBL036C",81
"YBL037W",28
"YBL038W",70
"YBL039C",23
"YBL039C-A",0
"YBL039W-B",11
"YBL040C",49
"YBL041W",196
"YBL042C",79
"YBL043W",48
"YBL044W",0
"YBL045C",486
"YBL046W",44
"YBL047C",313
"YBL048W",266
"YBL049W",528
"YBL050W",194
"YBL051C",221
"YBL052C",30
"YBL053W",10
"YBL054W",24
"YBL055C",48
"YBL056W",189
"YBL057C",26
"YBL058W",116
"YBL059C-A",58
"YBL059W",20
"YBL060W",44
"YBL061C",37
"YBL062W",16
"YBL063W",46
"YBL064C",602
"YBL065W",10
"YBL066C",119
"YBL067C",134
"YBL068W",24
"YBL068W-A",0
"YBL069W",4
"YBL070C",4
"YBL071C",18
"YBL071C-B",3
"YBL071W-A",6
"YBL072C",87
"YBL073W",3
"YBL074C",25
"YBL075C",214
"YBL076C",240
"YBL077W",39
"YBL078C",97
"YBL079W",157
"YBL080C",32
"YBL081W",22
"YBL082C",21
"YBL083C",1
"YBL084C",78
"YBL085W",77
"YBL086C",80
"YBL087C",51
"YBL088C",192
"YBL089W",35
"YBL090W",45
"YBL091C",184
"YBL091C-A",34
"YBL092W",342
"YBL093C",61
"YBL094C",60
"YBL095W",114
"YBL096C",24
"YBL097W",28
"YBL098W",44
"YBL099W",969
"YBL100C",301
"YBL100W-A",0
"YBL100W-B",0
"YBL100W-C",2
"YBL101C",182
"YBL102W",36
"YBL103C",31
"YBL104C",89
"YBL105C",168
"YBL106C",65
"YBL107C",41
"YBL107W-A",0
"YBL108C-A",0
"YBL108W",0
"YBL109W",0
"YBL111C",0
"YBL112C",0
"YBL113C",1
"YBL113W-A",0
"YBR001C",133
"YBR002C",46
"YBR003W",85
"YBR004C",46
"YBR005W",21
"YBR006W",253
"YBR007C",96
"YBR008C",55
"YBR009C",47
"YBR010W",252
"YBR011C",351
"YBR012C",23
"YBR012W-A",0
"YBR012W-B",0
"YBR013C",14
"YBR014C",30
"YBR015C",105
"YBR016W",36
"YBR017C",56
"YBR018C",12
"YBR019C",16
"YBR020W",9
"YBR021W",57
"YBR022W",42
"YBR023C",89
"YBR024W",74
"YBR025C",271
"YBR026C",123
"YBR027C",7
"YBR028C",47
"YBR029C",67
"YBR030W",31
"YBR031W",13
"YBR032W",4
"YBR033W",28
"YBR034C",33
"YBR035C",149
"YBR036C",147
"YBR037C",28
"YBR038W",9
"YBR039W",464
"YBR040W",1
"YBR041W",70
"YBR042C",31
"YBR043C",100
"YBR044C",70
"YBR045C",23
"YBR046C",97
"YBR047W",83
"YBR048W",39
"YBR049C",96
"YBR050C",32
"YBR051W",6
"YBR052C",86
"YBR053C",142
"YBR054W",3459
"YBR055C",80
"YBR056C-B",4
"YBR056W",160
"YBR056W-A",15
"YBR057C",35
"YBR058C",87
"YBR058C-A",44
"YBR059C",179
"YBR060C",28
"YBR061C",20
"YBR062C",36
"YBR063C",76
"YBR064W",22
"YBR065C",66
"YBR066C",15
"YBR067C",69
"YBR068C",50
"YBR069C",12
"YBR070C",23
"YBR071W",22
"YBR072C-A",2
"YBR072W",195
"YBR073W",64
"YBR074W",124
"YBR076C-A",16
"YBR076W",16
"YBR077C",40
"YBR078W",362
"YBR079C",78
"YBR080C",129
"YBR081C",105
"YBR082C",165
"YBR083W",16
"YBR084C-A",201
"YBR084W",52
"YBR085C-A",313
"YBR085W",2
"YBR086C",164
"YBR087W",19
"YBR088C",29
"YBR089C-A",53
"YBR089W",15
"YBR090C",2
"YBR091C",11
"YBR092C",7
"YBR093C",23
"YBR094W",45
"YBR095C",42
"YBR096W",30
"YBR097W",123
"YBR098W",92
"YBR099C",41
"YBR101C",120
"YBR102C",43
"YBR103C-A",2
"YBR103W",53
"YBR104W",28
"YBR105C",141
"YBR106W",244
"YBR107C",34
"YBR108W",47
"YBR109C",121
"YBR109W-A",0
"YBR110W",42
"YBR111C",249
"YBR111W-A",34
"YBR112C",52
"YBR113W",11
"YBR114W",70
"YBR115C",212
"YBR116C",4
"YBR117C",37
"YBR118W",81
"YBR119W",33
"YBR120C",27
"YBR121C",195
"YBR121C-A",0
"YBR122C",64
"YBR123C",37
"YBR124W",1
"YBR125C",26
"YBR126C",401
"YBR126W-A",21
"YBR126W-B",3
"YBR127C",624
"YBR128C",40
"YBR129C",53
"YBR130C",24
"YBR131C-A",0
"YBR131W",35
"YBR132C",67
"YBR133C",67
"YBR134W",1
"YBR135W",18
"YBR136W",111
"YBR137W",67
"YBR138C",43
"YBR139W",355
"YBR140C",739
"YBR141C",6
"YBR141W-A",1
"YBR142W",38
"YBR143C",125
"YBR144C",1
"YBR145W",108
"YBR146W",71
"YBR147W",127
"YBR148W",44
"YBR149W",297
"YBR150C",74
"YBR151W",164
"YBR152W",8
"YBR153W",27
"YBR154C",18
"YBR155W",25
"YBR156C",17
"YBR157C",7
"YBR158W",7
"YBR159W",93
"YBR160W",12
"YBR161W",50
"YBR162C",43
"YBR162W-A",29
"YBR163W",68
"YBR164C",23
"YBR165W",19
"YBR166C",53
"YBR167C",25
"YBR168W",32
"YBR169C",371
"YBR170C",75
"YBR171W",22
"YBR172C",59
"YBR173C",71
"YBR174C",4
"YBR175W",18
"YBR176W",31
"YBR177C",140
"YBR178W",11
"YBR179C",138
"YBR180W",7
"YBR181C",8
"YBR182C",67
"YBR182C-A",5
"YBR183W",179
"YBR184W",0
"YBR185C",35
"YBR186W",36
"YBR187W",47
"YBR188C",23
"YBR189W",105
"YBR190W",1
"YBR191W",55
"YBR191W-A",4
"YBR192W",45
"YBR193C",29
"YBR194W",8
"YBR195C",35
"YBR196C",1351
"YBR196C-A",2
"YBR196C-B",4
"YBR197C",10
"YBR198C",64
"YBR199W",159
"YBR200W",33
"YBR200W-A",7
"YBR201C-A",109
"YBR201W",28
"YBR202W",50
"YBR203W",331
"YBR204C",48
"YBR205W",36
"YBR206W",1
"YBR207W",49
"YBR208C",913
"YBR209W",0
"YBR210W",17
"YBR211C",10
"YBR212W",73
"YBR213W",7
"YBR214W",108
"YBR215W",67
"YBR216C",66
"YBR217W",10
"YBR218C",97
"YBR219C",0
"YBR220C",22
"YBR221C",215
"YBR221W-A",23
"YBR222C",270
"YBR223C",16
"YBR223W-A",2
"YBR224W",8
"YBR225W",62
"YBR226C",18
"YBR227C",67
"YBR228W",33
"YBR229C",84
"YBR230C",270
"YBR230W-A",36
"YBR231C",22
"YBR232C",3
"YBR233W",25
"YBR233W-A",2
"YBR234C",104
"YBR235W",292
"YBR236C",38
"YBR237W",69
"YBR238C",71
"YBR239C",85
"YBR240C",47
"YBR241C",87
"YBR242W",57
"YBR243C",14
"YBR244W",10
"YBR245C",69
"YBR246W",22
"YBR247C",13
"YBR248C",31
"YBR249C",68
"YBR250W",2
"YBR251W",33
"YBR252W",4
"YBR253W",29
"YBR254C",24
"YBR255C-A",45
"YBR255W",149
"YBR256C",76
"YBR257W",31
"YBR258C",10
"YBR259W",35
"YBR260C",51
"YBR261C",20
"YBR262C",36
"YBR263W",127
"YBR264C",34
"YBR265W",50
"YBR266C",9
"YBR267W",21
"YBR268W",34
"YBR269C",50
"YBR270C",30
"YBR271W",21
"YBR272C",49
"YBR273C",82
"YBR274W",34
"YBR275C",73
"YBR276C",87
"YBR277C",12
"YBR278W",35
"YBR279W",38
"YBR280C",46
"YBR281C",43
"YBR282W",36
"YBR283C",108
"YBR284W",37
"YBR285W",21
"YBR286W",494
"YBR287W",302
"YBR288C",38
"YBR289W",64
"YBR290W",117
"YBR291C",28
"YBR292C",6
"YBR293W",16
"YBR294W",40
"YBR295W",99
"YBR296C",2
"YBR296C-A",0
"YBR297W",32
"YBR298C",88
"YBR298C-A",0
"YBR299W",0
"YBR300C",1
"YBR301W",0
"YBR302C",0
"YCL001W",54
"YCL001W-A",1
"YCL001W-B",4
"YCL002C",69
"YCL004W",35
"YCL005W",18
"YCL005W-A",61
"YCL007C",28
"YCL008C",15
"YCL009C",32
"YCL010C",21
"YCL011C",84
"YCL012C",62
"YCL014W",85
"YCL016C",25
"YCL017C",217
"YCL018W",424
"YCL019W",0
"YCL020W",0
"YCL021W-A",4
"YCL022C",9
"YCL023C",2
"YCL024W",49
"YCL025C",92
"YCL026C-A",1
"YCL026C-B",17
"YCL027W",5
"YCL028W",59
"YCL029C",13
"YCL030C",131
"YCL031C",25
"YCL032W",47
"YCL033C",81
"YCL034W",114
"YCL035C",189
"YCL036W",34
"YCL037C",19
"YCL038C",150
"YCL039W",49
"YCL040W",436
"YCL041C",1
"YCL042W",1
"YCL043C",185
"YCL044C",14
"YCL045C",115
"YCL046W",10
"YCL047C",16
"YCL048W",6
"YCL048W-A",32
"YCL049C",90
"YCL050C",113
"YCL051W",59
"YCL052C",136
"YCL054W",27
"YCL054W-A",0
"YCL055W",6
"YCL056C",43
"YCL057C-A",194
"YCL057W",90
"YCL058C",68
"YCL058W-A",63
"YCL059C",64
"YCL061C",39
"YCL063W",6
"YCL064C",129
"YCL065W",0
"YCL066W",0
"YCL067C",0
"YCL068C",0
"YCL069W",0
"YCL073C",0
"YCL074W",29
"YCL075W",7
"YCL076W",20
"YCR001W",2
"YCR002C",54
"YCR003W",30
"YCR004C",58
"YCR005C",145
"YCR006C",5
"YCR007C",10
"YCR008W",183
"YCR009C",119
"YCR010C",5
"YCR011C",382
"YCR012W",9122
"YCR013C",4909
"YCR014C",50
"YCR015C",16
"YCR016W",21
"YCR017C",212
"YCR018C",13
"YCR018C-A",0
"YCR019W",40
"YCR020C",29
"YCR020C-A",21
"YCR020W-B",10
"YCR021C",3249
"YCR022C",2
"YCR023C",91
"YCR024C",23
"YCR024C-A",401
"YCR024C-B",819
"YCR025C",8
"YCR026C",103
"YCR027C",24
"YCR028C",34
"YCR028C-A",83
"YCR030C",78
"YCR031C",224
"YCR032W",176
"YCR033W",243
"YCR034W",10
"YCR035C",50
"YCR036W",73
"YCR037C",100
"YCR038C",22
"YCR038W-A",0
"YCR039C",0
"YCR040W",0
"YCR041W",3
"YCR042C",138
"YCR043C",34
"YCR044C",35
"YCR045C",24
"YCR045W-A",3
"YCR046C",35
"YCR047C",44
"YCR047W-A",7
"YCR048W",23
"YCR049C",0
"YCR050C",10
"YCR051W",15
"YCR052W",8
"YCR053W",70
"YCR054C",28
"YCR057C",42
"YCR059C",11
"YCR060W",4
"YCR061W",36
"YCR063W",6
"YCR064C",3
"YCR065W",38
"YCR066W",17
"YCR067C",46
"YCR068W",31
"YCR069W",113
"YCR071C",18
"YCR072C",10
"YCR073C",74
"YCR073W-A",26
"YCR075C",20
"YCR075W-A",21
"YCR076C",34
"YCR077C",90
"YCR079W",139
"YCR081C-A",9
"YCR081W",52
"YCR082W",58
"YCR083W",64
"YCR084C",46
"YCR085W",0
"YCR086W",10
"YCR087C-A",8
"YCR087W",5
"YCR088W",63
"YCR089W",38
"YCR090C",8
"YCR091W",59
"YCR092C",48
"YCR093W",315
"YCR094W",23
"YCR095C",49
"YCR095W-A",6
"YCR096C",0
"YCR097W",38
"YCR097W-A",0
"YCR098C",54
"YCR099C",9
"YCR100C",3
"YCR101C",6
"YCR102C",22
"YCR102W-A",3
"YCR104W",0
"YCR105W",5
"YCR106W",33
"YCR107W",18
"YCR108C",0
"YDL001W",34
"YDL002C",51
"YDL003W",11
"YDL004W",364
"YDL005C",52
"YDL006W",33
"YDL007C-A",0
"YDL007W",257
"YDL008W",19
"YDL009C",56
"YDL010W",117
"YDL011C",24
"YDL012C",20
"YDL013W",48
"YDL014W",28
"YDL015C",140
"YDL016C",5
"YDL017W",8
"YDL018C",12
"YDL019C",282
"YDL020C",277
"YDL021W",324
"YDL022C-A",3
"YDL022W",303
"YDL023C",72
"YDL024C",49
"YDL025C",94
"YDL025W-A",13
"YDL026W",22
"YDL027C",127
"YDL028C",70
"YDL029W",68
"YDL030W",44
"YDL031W",100
"YDL032W",5
"YDL033C",22
"YDL034W",10
"YDL035C",215
"YDL036C",25
"YDL037C",3
"YDL039C",9
"YDL040C",103
"YDL041W",2
"YDL042C",28
"YDL043C",15
"YDL044C",22
"YDL045C",50
"YDL045W-A",15
"YDL046W",95
"YDL047W",51
"YDL048C",432
"YDL049C",38
"YDL050C",29
"YDL051W",30
"YDL052C",37
"YDL053C",36
"YDL054C",70
"YDL055C",122
"YDL056W",86
"YDL057W",20
"YDL058W",136
"YDL059C",19
"YDL060W",53
"YDL061C",165
"YDL062W",2
"YDL063C",33
"YDL064W",12
"YDL065C",89
"YDL066W",275
"YDL067C",303
"YDL068W",8
"YDL069C",14
"YDL070W",262
"YDL071C",2
"YDL072C",107
"YDL073W",49
"YDL074C",121
"YDL075W",108
"YDL076C",49
"YDL077C",71
"YDL078C",270
"YDL079C",45
"YDL080C",60
"YDL081C",137
"YDL082W",45
"YDL083C",48
"YDL084W",185
"YDL085C-A",21
"YDL085W",55
"YDL086C-A",52
"YDL086W",102
"YDL087C",17
"YDL088C",101
"YDL089W",36
"YDL090C",45
"YDL091C",80
"YDL092W",32
"YDL093W",29
"YDL094C",2
"YDL095W",134
"YDL096C",11
"YDL097C",191
"YDL098C",10
"YDL099W",57
"YDL100C",103
"YDL101C",12
"YDL102W",61
"YDL103C",34
"YDL104C",19
"YDL105W",31
"YDL106C",48
"YDL107W",15
"YDL108W",21
"YDL109C",25
"YDL110C",443
"YDL111C",11
"YDL112W",54
"YDL113C",60
"YDL114W",4
"YDL114W-A",5
"YDL115C",127
"YDL116W",30
"YDL117W",46
"YDL118W",4
"YDL119C",26
"YDL120W",42
"YDL121C",18
"YDL122W",114
"YDL123W",16
"YDL124W",304
"YDL125C",149
"YDL126C",801
"YDL127W",13
"YDL128W",142
"YDL129W",16
"YDL130W",123
"YDL130W-A",96
"YDL131W",46
"YDL132W",104
"YDL133C-A",218
"YDL133W",52
"YDL134C",128
"YDL135C",33
"YDL136W",6
"YDL137W",217
"YDL138W",85
"YDL139C",32
"YDL140C",505
"YDL141W",16
"YDL142C",25
"YDL143W",138
"YDL144C",23
"YDL145C",198
"YDL146W",15
"YDL147W",306
"YDL148C",29
"YDL149W",104
"YDL150W",18
"YDL151C",12
"YDL152W",8
"YDL153C",53
"YDL154W",13
"YDL155W",35
"YDL156W",20
"YDL157C",25
"YDL158C",20
"YDL159C-B",6
"YDL159W",64
"YDL159W-A",0
"YDL160C",136
"YDL160C-A",7
"YDL161W",56
"YDL162C",0
"YDL163W",3
"YDL164C",20
"YDL165W",47
"YDL166C",7
"YDL167C",20
"YDL168W",262
"YDL169C",37
"YDL170W",133
"YDL171C",1058
"YDL172C",25
"YDL173W",40
"YDL174C",207
"YDL175C",28
"YDL176W",41
"YDL177C",4
"YDL178W",101
"YDL179W",10
"YDL180W",48
"YDL181W",158
"YDL182W",57
"YDL183C",28
"YDL184C",86
"YDL185C-A",91
"YDL185W",843
"YDL186W",3
"YDL187C",2
"YDL188C",109
"YDL189W",16
"YDL190C",121
"YDL191W",11
"YDL192W",111
"YDL193W",15
"YDL194W",92
"YDL195W",185
"YDL196W",3
"YDL197C",30
"YDL198C",117
"YDL199C",64
"YDL200C",18
"YDL201W",30
"YDL202W",19
"YDL203C",31
"YDL204W",237
"YDL205C",84
"YDL206W",132
"YDL207W",111
"YDL208W",32
"YDL209C",15
"YDL210W",204
"YDL211C",7
"YDL212W",75
"YDL213C",48
"YDL214C",60
"YDL215C",397
"YDL216C",22
"YDL217C",13
"YDL218W",9
"YDL219W",8
"YDL220C",22
"YDL221W",8
"YDL222C",33
"YDL223C",882
"YDL224C",36
"YDL225W",46
"YDL226C",15
"YDL227C",8
"YDL228C",32
"YDL229W",48
"YDL230W",48
"YDL231C",309
"YDL232W",15
"YDL233W",25
"YDL234C",111
"YDL235C",39
"YDL236W",131
"YDL237W",126
"YDL238C",82
"YDL239C",362
"YDL240C-A",0
"YDL240W",65
"YDL241W",3
"YDL242W",4
"YDL243C",24
"YDL244W",1
"YDL245C",0
"YDL246C",0
"YDL247W",0
"YDL247W-A",0
"YDL248W",12
"YDR001C",513
"YDR002W",201
"YDR003W",41
"YDR003W-A",25
"YDR004W",38
"YDR005C",115
"YDR006C",225
"YDR007W",50
"YDR008C",18
"YDR009W",14
"YDR010C",4
"YDR011W",297
"YDR012W",24
"YDR013W",10
"YDR014W",27
"YDR014W-A",1
"YDR015C",0
"YDR016C",4
"YDR017C",129
"YDR018C",23
"YDR019C",37
"YDR020C",14
"YDR021W",16
"YDR022C",32
"YDR023W",138
"YDR024W",0
"YDR025W",47
"YDR026C",74
"YDR027C",118
"YDR028C",277
"YDR029W",14
"YDR030C",108
"YDR031W",41
"YDR032C",106
"YDR033W",684
"YDR034C",167
"YDR034C-A",0
"YDR034C-C",0
"YDR034C-D",0
"YDR034W-B",4
"YDR035W",172
"YDR036C",89
"YDR037W",224
"YDR038C",6
"YDR039C",0
"YDR040C",7
"YDR041W",32
"YDR042C",23
"YDR043C",202
"YDR044W",47
"YDR045C",10
"YDR046C",5
"YDR047W",60
"YDR048C",4
"YDR049W",37
"YDR050C",2778
"YDR051C",61
"YDR052C",76
"YDR053W",19
"YDR054C",98
"YDR055W",123
"YDR056C",73
"YDR057W",48
"YDR058C",46
"YDR059C",107
"YDR060W",72
"YDR061W",66
"YDR062W",72
"YDR063W",38
"YDR064W",212
"YDR065W",8
"YDR066C",9
"YDR067C",32
"YDR068W",43
"YDR069C",136
"YDR070C",639
"YDR071C",57
"YDR072C",74
"YDR073W",24
"YDR074W",681
"YDR075W",14
"YDR076W",26
"YDR077W",1883
"YDR078C",20
"YDR079C-A",20
"YDR079W",78
"YDR080W",56
"YDR081C",65
"YDR082W",32
"YDR083W",37
"YDR084C",29
"YDR085C",63
"YDR086C",88
"YDR087C",27
"YDR088C",40
"YDR089W",177
"YDR090C",90
"YDR091C",85
"YDR092W",58
"YDR093W",70
"YDR094W",0
"YDR095C",4
"YDR096W",156
"YDR097C",46
"YDR098C",24
"YDR098C-A",0
"YDR098C-B",0
"YDR099W",549
"YDR100W",26
"YDR101C",32
"YDR102C",2
"YDR103W",30
"YDR104C",58
"YDR105C",118
"YDR106W",5
"YDR107C",35
"YDR108W",44
"YDR109C",33
"YDR110W",61
"YDR111C",26
"YDR112W",4
"YDR113C",10
"YDR114C",9
"YDR115W",37
"YDR116C",61
"YDR117C",39
"YDR118W",33
"YDR118W-A",2
"YDR119W",117
"YDR119W-A",1284
"YDR120C",45
"YDR121W",34
"YDR122W",198
"YDR123C",40
"YDR124W",30
"YDR125C",20
"YDR126W",10
"YDR127W",147
"YDR128W",100
"YDR129C",263
"YDR130C",28
"YDR131C",33
"YDR132C",34
"YDR133C",158
"YDR135C",259
"YDR136C",4
"YDR137W",50
"YDR138W",46
"YDR139C",49
"YDR140W",35
"YDR141C",131
"YDR142C",20
"YDR143C",56
"YDR144C",8
"YDR145W",36
"YDR146C",1
"YDR147W",37
"YDR148C",256
"YDR149C",63
"YDR150W",531
"YDR151C",57
"YDR152W",45
"YDR153C",52
"YDR154C",22
"YDR155C",291
"YDR156W",8
"YDR157W",4
"YDR158W",161
"YDR159W",114
"YDR160W",39
"YDR161W",28
"YDR162C",24
"YDR163W",24
"YDR164C",55
"YDR165W",27
"YDR166C",84
"YDR167W",34
"YDR168W",124
"YDR169C",84
"YDR169C-A",1
"YDR170C",362
"YDR170W-A",0
"YDR171W",425
"YDR172W",96
"YDR173C",86
"YDR174W",75
"YDR175C",25
"YDR176W",59
"YDR177W",88
"YDR178W",383
"YDR179C",13
"YDR179W-A",18
"YDR180W",42
"YDR181C",34
"YDR182W",97
"YDR182W-A",11
"YDR183C-A",1
"YDR183W",12
"YDR184C",21
"YDR185C",23
"YDR186C",268
"YDR187C",18
"YDR188W",143
"YDR189W",46
"YDR190C",65
"YDR191W",8
"YDR192C",19
"YDR193W",8
"YDR194C",153
"YDR194W-A",0
"YDR195W",71
"YDR196C",71
"YDR197W",56
"YDR198C",20
"YDR199W",22
"YDR200C",45
"YDR201W",7
"YDR202C",55
"YDR203W",8
"YDR204W",67
"YDR205W",75
"YDR206W",99
"YDR207C",45
"YDR208W",192
"YDR209C",22
"YDR210C-C",0
"YDR210C-D",0
"YDR210W",18
"YDR210W-A",0
"YDR210W-B",0
"YDR211W",92
"YDR212W",96
"YDR213W",57
"YDR214W",106
"YDR215C",11
"YDR216W",189
"YDR217C",93
"YDR218C",2
"YDR219C",61
"YDR220C",2
"YDR221W",36
"YDR222W",43
"YDR223W",145
"YDR224C",199
"YDR225W",99
"YDR226W",189
"YDR227W",157
"YDR228C",46
"YDR229W",37
"YDR230W",75
"YDR231C",120
"YDR232W",180
"YDR233C",212
"YDR234W",46
"YDR235W",27
"YDR236C",27
"YDR237W",42
"YDR238C",221
"YDR239C",45
"YDR240C",29
"YDR241W",4
"YDR242W",163
"YDR243C",62
"YDR244W",93
"YDR245W",95
"YDR246W",67
"YDR246W-A",3
"YDR247W",224
"YDR248C",67
"YDR249C",36
"YDR250C",1
"YDR251W",120
"YDR252W",7
"YDR253C",9
"YDR254W",79
"YDR255C",98
"YDR256C",47
"YDR257C",8
"YDR258C",555
"YDR259C",14
"YDR260C",23
"YDR261C",43
"YDR261C-C",0
"YDR261C-D",0
"YDR261W-A",0
"YDR261W-B",0
"YDR262W",197
"YDR263C",28
"YDR264C",75
"YDR265W",27
"YDR266C",61
"YDR267C",15
"YDR268W",22
"YDR269C",7
"YDR270W",111
"YDR271C",26
"YDR272W",159
"YDR273W",68
"YDR274C",9
"YDR275W",99
"YDR276C",593
"YDR277C",94
"YDR278C",2
"YDR279W",21
"YDR280W",26
"YDR281C",21
"YDR282C",22
"YDR283C",195
"YDR284C",156
"YDR285W",21
"YDR286C",14
"YDR287W",24
"YDR288W",43
"YDR289C",38
"YDR290W",2
"YDR291W",82
"YDR292C",54
"YDR293C",1014
"YDR294C",65
"YDR295C",43
"YDR296W",54
"YDR297W",169
"YDR298C",224
"YDR299W",29
"YDR300C",36
"YDR301W",83
"YDR302W",26
"YDR303C",32
"YDR304C",159
"YDR305C",38
"YDR306C",115
"YDR307W",63
"YDR308C",8
"YDR309C",58
"YDR310C",137
"YDR311W",59
"YDR312W",21
"YDR313C",150
"YDR314C",67
"YDR315C",37
"YDR316W",76
"YDR316W-A",0
"YDR316W-B",0
"YDR317W",24
"YDR318W",30
"YDR319C",37
"YDR320C",24
"YDR320C-A",20
"YDR320W-B",0
"YDR321W",20
"YDR322C-A",167
"YDR322W",58
"YDR323C",19
"YDR324C",17
"YDR325W",29
"YDR326C",158
"YDR327W",31
"YDR328C",80
"YDR329C",74
"YDR330W",54
"YDR331W",32
"YDR332W",44
"YDR333C",50
"YDR334W",140
"YDR335W",209
"YDR336W",16
"YDR337W",50
"YDR338C",98
"YDR339C",33
"YDR340W",0
"YDR341C",133
"YDR342C",6
"YDR343C",0
"YDR344C",6
"YDR345C",2295
"YDR346C",159
"YDR347W",67
"YDR348C",60
"YDR349C",92
"YDR350C",57
"YDR351W",74
"YDR352W",43
"YDR353W",91
"YDR354C-A",2
"YDR354W",13
"YDR355C",0
"YDR356W",61
"YDR357C",31
"YDR358W",122
"YDR359C",88
"YDR360W",6
"YDR361C",64
"YDR362C",47
"YDR363W",37
"YDR363W-A",36
"YDR364C",33
"YDR365C",62
"YDR365W-A",0
"YDR365W-B",0
"YDR366C",2
"YDR367W",50
"YDR368W",171
"YDR369C",45
"YDR370C",33
"YDR371C-A",5
"YDR371W",35
"YDR372C",93
"YDR373W",51
"YDR374C",1
"YDR374W-A",32
"YDR375C",78
"YDR376W",83
"YDR377W",269
"YDR378C",59
"YDR379C-A",42
"YDR379W",122
"YDR380W",18
