"gene_id","count"
"YDR379C-A",57
"YDR379W",156
"YDR380W",13
"YDR381C-A",69
"YDR381W",189
"YDR382W",140
"YDR383C",12
"YDR384C",6
"YDR385W",40
"YDR386W",26
"YDR387C",34
"YDR388W",92
"YDR389W",81
"YDR390C",57
"YDR391C",46
"YDR392W",46
"YDR393W",40
"YDR394W",140
"YDR395W",93
"YDR396W",26
"YDR397C",36
"YDR398W",63
"YDR399W",148
"YDR400W",26
"YDR401W",4
"YDR402C",11
"YDR403W",14
"YDR404C",29
"YDR405W",30
"YDR406W",802
"YDR406W-A",12
"YDR407C",74
"YDR408C",44
"YDR409W",42
"YDR410C",21
"YDR411C",34
"YDR412W",31
"YDR413C",23
"YDR414C",25
"YDR415C",24
"YDR416W",46
"YDR417C",116
"YDR418W",201
"YDR419W",59
"YDR420W",206
"YDR421W",69
"YDR422C",109
"YDR423C",32
"YDR424C",47
"YDR425W",61
"YDR426C",21
"YDR427W",109
"YDR428C",5
"YDR429C",91
"YDR430C",77
"YDR431W",4
"YDR432W",24
"YDR433W",1
"YDR434W",53
"YDR435C",49
"YDR436W",60
"YDR437W",3
"YDR438W",51
"YDR439W",15
"YDR440W",22
"YDR441C",54
"YDR442W",11
"YDR443C",88
"YDR444W",91
"YDR445C",7
"YDR446W",1
"YDR447C",67
"YDR448W",18
"YDR449C",9
"YDR450W",88
"YDR451C",14
"YDR452W",175
"YDR453C",9
"YDR454C",73
"YDR455C",15
"YDR456W",242
"YDR457W",671
"YDR458C",135
"YDR459C",29
"YDR460W",33
"YDR461C-A",17
"YDR461W",21
"YDR462W",17
"YDR463W",121
"YDR464C-A",9
"YDR464W",156
"YDR465C",25
"YDR466W",121
"YDR467C",40
"YDR468C",41
"YDR469W",25
"YDR470C",50
"YDR471W",104
"YDR472W",44
"YDR473C",76
"YDR475C",130
"YDR476C",27
"YDR477W",47
"YDR478W",15
"YDR479C",57
"YDR480W",9
"YDR481C",174
"YDR482C",21
"YDR483W",277
"YDR484W",38
"YDR485C",103
"YDR486C",55
"YDR487C",156
"YDR488C",1
"YDR489W",8
"YDR490C",74
"YDR491C",75
"YDR492W",245
"YDR493W",27
"YDR494W",98
"YDR495C",79
"YDR496C",58
"YDR497C",259
"YDR498C",34
"YDR499W",65
"YDR500C",95
"YDR501W",3
"YDR502C",47
"YDR503C",8
"YDR504C",44
"YDR505C",291
"YDR506C",40
"YDR507C",46
"YDR508C",5
"YDR509W",1
"YDR510C-A",29
"YDR510W",120
"YDR511W",27
"YDR512C",35
"YDR513W",302
"YDR514C",27
"YDR515W",33
"YDR516C",309
"YDR517W",52
"YDR518W",43
"YDR519W",36
"YDR520C",46
"YDR521W",4
"YDR522C",5
"YDR523C",22
"YDR524C",96
"YDR524C-A",2
"YDR524C-B",752
"YDR524W-C",249
"YDR525W",0
"YDR525W-A",30
"YDR526C",23
"YDR527W",83
"YDR528W",45
"YDR529C",553
"YDR530C",126
"YDR531W",26
"YDR532C",31
"YDR533C",949
"YDR534C",9
"YDR535C",2
"YDR536W",32
"YDR537C",12
"YDR538W",12
"YDR539W",108
"YDR540C",15
"YDR541C",54
"YDR542W",0
"YDR543C",0
"YDR544C",0
"YDR545C-A",0
"YDR545W",0
"YEL001C",42
"YEL002C",166
"YEL003W",43
"YEL004W",19
"YEL005C",39
"YEL006W",80
"YEL007W",63
"YEL008C-A",1
"YEL008W",0
"YEL009C",1552
"YEL009C-A",4
"YEL010W",0
"YEL011W",366
"YEL012W",144
"YEL013W",109
"YEL014C",5
"YEL015W",42
"YEL016C",15
"YEL017C-A",313
"YEL017W",15
"YEL018C-A",10
"YEL018W",29
"YEL019C",30
"YEL020C",136
"YEL020C-B",28
"YEL020W-A",59
"YEL021W",41
"YEL022W",71
"YEL023C",34
"YEL024W",475
"YEL025C",113
"YEL026W",38
"YEL027W",449
"YEL028W",13
"YEL029C",41
"YEL030C-A",1
"YEL030W",16
"YEL031W",230
"YEL032C-A",14
"YEL032W",69
"YEL033W",154
"YEL034C-A",589
"YEL034W",547
"YEL035C",5
"YEL036C",36
"YEL037C",71
"YEL038W",37
"YEL039C",374
"YEL040W",7
"YEL041W",72
"YEL042W",35
"YEL043W",70
"YEL044W",20
"YEL045C",16
"YEL046C",62
"YEL047C",37
"YEL048C",2
"YEL049W",0
"YEL050C",82
"YEL050W-A",31
"YEL051W",164
"YEL052W",71
"YEL053C",36
"YEL053W-A",34
"YEL054C",59
"YEL055C",115
"YEL056W",22
"YEL057C",3
"YEL058W",125
"YEL059C-A",16
"YEL059W",8
"YEL060C",1548
"YEL061C",63
"YEL062W",69
"YEL063C",739
"YEL064C",42
"YEL065W",74
"YEL066W",75
"YEL067C",13
"YEL068C",29
"YEL069C",0
"YEL070W",0
"YEL071W",94
"YEL072W",28
"YEL073C",15
"YEL074W",1
"YEL075C",0
"YEL075W-A",0
"YEL076C",0
"YEL076C-A",0
"YEL077C",0
"YEL077W-A",0
"YER001W",255
"YER002W",79
"YER003C",57
"YER004W",77
"YER005W",68
"YER006C-A",5
"YER006W",69
"YER007C-A",23
"YER007W",16
"YER008C",186
"YER009W",88
"YER010C",92
"YER011W",8
"YER012W",113
"YER013W",106
"YER014C-A",20
"YER014W",45
"YER015W",31
"YER016W",26
"YER017C",134
"YER018C",19
"YER019C-A",111
"YER019W",32
"YER020W",55
"YER021W",177
"YER022W",45
"YER023C-A",9
"YER023W",53
"YER024W",53
"YER025W",168
"YER026C",148
"YER027C",37
"YER028C",46
"YER029C",29
"YER030W",51
"YER031C",79
"YER032W",34
"YER033C",107
"YER034W",28
"YER035W",193
"YER036C",339
"YER037W",259
"YER038C",65
"YER038W-A",40
"YER039C",54
"YER039C-A",19
"YER040W",82
"YER041W",53
"YER042W",60
"YER043C",334
"YER044C",309
"YER044C-A",8
"YER045C",214
"YER046W",19
"YER046W-A",16
"YER047C",66
"YER048C",90
"YER048W-A",21
"YER049W",80
"YER050C",56
"YER051W",56
"YER052C",65
"YER053C",786
"YER053C-A",407
"YER054C",93
"YER055C",36
"YER056C",555
"YER056C-A",60
"YER057C",169
"YER058W",27
"YER059W",67
"YER060W",52
"YER060W-A",8
"YER061C",60
"YER062C",190
"YER063W",75
"YER064C",5
"YER065C",68
"YER066C-A",79
"YER066W",27
"YER067C-A",136
"YER067W",244
"YER068C-A",12
"YER068W",108
"YER069W",127
"YER070W",61
"YER071C",37
"YER072W",63
"YER073W",25
"YER074W",41
"YER074W-A",34
"YER075C",102
"YER076C",2
"YER076W-A",3
"YER077C",31
"YER078C",68
"YER078W-A",1
"YER079C-A",9
"YER079W",100
"YER080W",128
"YER081W",99
"YER082C",52
"YER083C",34
"YER084W",4
"YER084W-A",6
"YER085C",6
"YER086W",56
"YER087C-A",17
"YER087C-B",106
"YER087W",38
"YER088C",252
"YER088C-A",3
"YER088W-B",1
"YER089C",18
"YER090C-A",9
"YER090W",76
"YER091C",481
"YER091C-A",2
"YER092W",35
"YER093C",118
"YER093C-A",16
"YER094C",141
"YER095W",57
"YER096W",32
"YER097W",3
"YER098W",69
"YER099C",94
"YER100W",82
"YER101C",58
"YER102W",20
"YER103W",82
"YER104W",27
"YER105C",202
"YER106W",8
"YER107C",38
"YER107W-A",7
"YER110C",158
"YER111C",73
"YER112W",34
"YER113C",41
"YER114C",116
"YER115C",12
"YER116C",57
"YER117W",100
"YER118C",24
"YER119C",19
"YER119C-A",16
"YER120W",85
"YER121W",10
"YER122C",104
"YER123W",74
"YER124C",48
"YER125W",330
"YER126C",29
"YER127W",20
"YER128W",13
"YER129W",162
"YER130C",46
"YER131W",67
"YER132C",231
"YER133W",360
"YER133W-A",17
"YER134C",21
"YER135C",1
"YER136W",271
"YER137C",11
"YER137C-A",0
"YER137W-A",1
"YER138C",0
"YER138W-A",0
"YER139C",20
"YER140W",57
"YER141W",1083
"YER142C",104
"YER143W",77
"YER144C",26
"YER145C",26
"YER145C-A",21
"YER146W",26
"YER147C",32
"YER147C-A",41
"YER148W",81
"YER148W-A",13
"YER149C",12
"YER150W",601
"YER151C",154
"YER152C",28
"YER152W-A",4
"YER153C",0
"YER154W",36
"YER155C",397
"YER156C",24
"YER157W",42
"YER158C",304
"YER158W-A",17
"YER159C",32
"YER159C-A",0
"YER160C",0
"YER161C",86
"YER162C",92
"YER163C",36
"YER164W",195
"YER165C-A",16
"YER165W",309
"YER166W",252
"YER167W",108
"YER168C",33
"YER169W",210
"YER170W",6
"YER171W",45
"YER172C",223
"YER172C-A",4
"YER173W",40
"YER174C",68
"YER175C",30
"YER175W-A",4
"YER176W",111
"YER177W",566
"YER178W",301
"YER179W",6
"YER180C",7
"YER180C-A",9
"YER181C",1
"YER182W",115
"YER183C",21
"YER184C",39
"YER185W",1
"YER186C",81
"YER187W",10
"YER188C-A",0
"YER188W",0
"YER189W",0
"YER190C-A",0
"YER190C-B",0
"YER190W",0
"YFL001W",17
"YFL002C",27
"YFL002W-A",0
"YFL002W-B",0
"YFL003C",17
"YFL004W",262
"YFL005W",144
"YFL007W",434
"YFL008W",80
"YFL009W",52
"YFL010C",18
"YFL010W-A",17
"YFL011W",1
"YFL012W",0
"YFL012W-A",6
"YFL013C",65
"YFL013W-A",32
"YFL014W",803
"YFL015C",2
"YFL015W-A",0
"YFL016C",158
"YFL017C",11
"YFL017W-A",13
"YFL018C",209
"YFL019C",7
"YFL020C",1
"YFL021C-A",61
"YFL021W",202
"YFL022C",61
"YFL023W",69
"YFL024C",73
"YFL025C",39
"YFL026W",9
"YFL027C",25
"YFL028C",48
"YFL029C",35
"YFL030W",323
"YFL031C-A",9
"YFL031W",192
"YFL032W",14
"YFL033C",331
"YFL034C-A",23
"YFL034C-B",7
"YFL034W",104
"YFL036W",175
"YFL037W",52
"YFL038C",214
"YFL039C",910
"YFL040W",6
"YFL041W",86
"YFL041W-A",10
"YFL042C",87
"YFL044C",39
"YFL045C",64
"YFL046W",29
"YFL047W",25
"YFL048C",57
"YFL049W",68
"YFL050C",88
"YFL051C",3
"YFL052W",8
"YFL053W",0
"YFL054C",13
"YFL055W",9
"YFL056C",2
"YFL058W",0
"YFL059W",0
"YFL060C",0
"YFL061W",0
"YFL062W",0
"YFL063W",0
"YFL064C",0
"YFL065C",0
"YFL066C",0
"YFL067W",0
"YFL068W",0
"YFR001W",35
"YFR002W",85
"YFR003C",71
"YFR004W",103
"YFR005C",32
"YFR006W",220
"YFR007W",37
"YFR008W",13
"YFR009W",69
"YFR009W-A",0
"YFR010W",158
"YFR010W-A",36
"YFR011C",59
"YFR012W",3
"YFR012W-A",0
"YFR013W",51
"YFR014C",80
"YFR015C",19
"YFR016C",262
"YFR017C",144
"YFR018C",6
"YFR019W",115
"YFR020W",32
"YFR021W",41
"YFR022W",50
"YFR023W",3
"YFR024C-A",73
"YFR025C",46
"YFR026C",1
"YFR027W",9
"YFR028C",25
"YFR029W",64
"YFR030W",108
"YFR031C",85
"YFR031C-A",91
"YFR032C",1
"YFR032C-A",108
"YFR032C-B",13
"YFR033C",1055
"YFR034C",30
"YFR034W-A",5
"YFR035C",14
"YFR036W",18
"YFR036W-A",38
"YFR037C",54
"YFR038W",67
"YFR039C",30
"YFR040W",338
"YFR041C",25
"YFR042W",12
"YFR043C",11
"YFR044C",237
"YFR045W",42
"YFR046C",22
"YFR047C",85
"YFR048W",43
"YFR049W",103
"YFR050C",132
"YFR051C",54
"YFR052C-A",40
"YFR052W",96
"YFR053C",1140
"YFR054C",2
"YFR055W",96
"YFR056C",13
"YFR057W",1
"YGL001C",212
"YGL002W",31
"YGL003C",34
"YGL004C",34
"YGL005C",47
"YGL006W",268
"YGL006W-A",1
"YGL007C-A",1
"YGL007W",18
"YGL008C",4520
"YGL009C",472
"YGL010W",32
"YGL011C",219
"YGL012W",200
"YGL013C",134
"YGL014C-A",3
"YGL014W",42
"YGL015C",1
"YGL016W",66
"YGL017W",24
"YGL018C",20
"YGL019W",76
"YGL020C",28
"YGL021W",12
"YGL022W",73
"YGL023C",47
"YGL024W",5
"YGL025C",18
"YGL026C",94
"YGL027C",65
"YGL028C",29
"YGL029W",23
"YGL030W",200
"YGL031C",117
"YGL032C",0
"YGL033W",0
"YGL034C",2
"YGL035C",74
"YGL036W",104
"YGL037C",360
"YGL038C",102
"YGL039W",21
"YGL040C",66
"YGL041C",13
"YGL041C-B",5
"YGL041W-A",32
"YGL042C",15
"YGL043W",39
"YGL044C",49
"YGL045W",73
"YGL047W",5
"YGL048C",159
"YGL049C",68
"YGL050W",33
"YGL051W",0
"YGL052W",0
"YGL053W",0
"YGL054C",178
"YGL055W",3635
"YGL056C",32
"YGL057C",25
"YGL058W",46
"YGL059W",92
"YGL060W",26
"YGL061C",15
"YGL062W",219
"YGL063C-A",0
"YGL063W",1
"YGL064C",18
"YGL065C",51
"YGL066W",72
"YGL067W",39
"YGL068W",73
"YGL069C",45
"YGL070C",15
"YGL071W",117
"YGL072C",27
"YGL073W",188
"YGL074C",25
"YGL075C",28
"YGL076C",44
"YGL077C",236
"YGL078C",52
"YGL079W",23
"YGL080W",42
"YGL081W",5
"YGL082W",52
"YGL083W",58
"YGL084C",78
"YGL085W",20
"YGL086W",43
"YGL087C",55
"YGL088W",0
"YGL089C",5
"YGL090W",22
"YGL091C",32
"YGL092W",53
"YGL093W",59
"YGL094C",139
"YGL095C",71
"YGL096W",155
"YGL097W",53
"YGL098W",26
"YGL099W",35
"YGL100W",41
"YGL101W",44
"YGL102C",325
"YGL103W",373
"YGL104C",33
"YGL105W",102
"YGL106W",47
"YGL107C",89
"YGL108C",15
"YGL109W",21
"YGL110C",42
"YGL111W",19
"YGL112C",49
"YGL113W",29
"YGL114W",98
"YGL115W",69
"YGL116W",20
"YGL117W",10
"YGL118C",1
"YGL119W",41
"YGL120C",46
"YGL121C",125
"YGL122C",87
"YGL123C-A",116
"YGL123W",234
"YGL124C",44
"YGL125W",78
"YGL126W",13
"YGL127C",16
"YGL128C",15
"YGL129C",56
"YGL130W",65
"YGL131C",151
"YGL132W",14
"YGL133W",187
"YGL134W",68
"YGL135W",52
"YGL136C",52
"YGL137W",130
"YGL138C",0
"YGL139W",99
"YGL140C",321
"YGL141W",117
"YGL142C",64
"YGL143C",70
"YGL144C",64
"YGL145W",34
"YGL146C",6
"YGL147C",9
"YGL148W",57
"YGL149W",17
"YGL150C",240
"YGL151W",79
"YGL152C",36
"YGL153W",56
"YGL154C",28
"YGL155W",19
"YGL156W",644
"YGL157W",85
"YGL158W",8
"YGL159W",29
"YGL160W",58
"YGL161C",72
"YGL162W",2
"YGL163C",124
"YGL164C",38
"YGL165C",32
"YGL166W",32
"YGL167C",160
"YGL168W",30
"YGL169W",29
"YGL170C",6
"YGL171W",40
"YGL172W",48
"YGL173C",342
"YGL174W",23
"YGL175C",4
"YGL176C",32
"YGL177W",16
"YGL178W",211
"YGL179C",50
"YGL180W",165
"YGL181W",41
"YGL182C",3
"YGL183C",9
"YGL184C",39
"YGL185C",41
"YGL186C",149
"YGL187C",477
"YGL188C",61
"YGL188C-A",5
"YGL189C",221
"YGL190C",107
"YGL191W",812
"YGL192W",30
"YGL193C",0
"YGL194C",24
"YGL194C-A",8
"YGL195W",272
"YGL196W",207
"YGL197W",130
"YGL198W",36
"YGL199C",6
"YGL200C",87
"YGL201C",56
"YGL202W",69
"YGL203C",106
"YGL204C",1
"YGL205W",102
"YGL206C",652
"YGL207W",145
"YGL208W",26
"YGL209W",47
"YGL210W",53
"YGL211W",62
"YGL212W",27
"YGL213C",39
"YGL214W",18
"YGL215W",121
"YGL216W",44
"YGL217C",6
"YGL218W",37
"YGL219C",192
"YGL220W",29
"YGL221C",41
"YGL222C",55
"YGL223C",33
"YGL224C",68
"YGL225W",105
"YGL226C-A",64
"YGL226W",33
"YGL227W",145
"YGL228W",192
"YGL229C",40
"YGL230C",1
"YGL231C",46
"YGL232W",17
"YGL233W",61
"YGL234W",45
"YGL235W",5
"YGL236C",26
"YGL237C",7
"YGL238W",115
"YGL239C",3
"YGL240W",13
"YGL241W",41
"YGL242C",18
"YGL243W",16
"YGL244W",58
"YGL245W",233
"YGL246C",32
"YGL247W",21
"YGL248W",71
"YGL249W",22
"YGL250W",28
"YGL251C",51
"YGL252C",163
"YGL253W",261
"YGL254W",38
"YGL255W",35
"YGL256W",31
"YGL257C",48
"YGL258W",0
"YGL258W-A",5
"YGL259W",13
"YGL260W",0
"YGL261C",0
"YGL262W",4
"YGL263W",27
"YGR001C",37
"YGR002C",52
"YGR003W",72
"YGR004W",18
"YGR005C",73
"YGR006W",10
"YGR007W",50
"YGR008C",124
"YGR009C",160
"YGR010W",30
"YGR011W",7
"YGR012W",18
"YGR013W",69
"YGR014W",61
"YGR015C",4
"YGR016W",12
"YGR017W",49
"YGR018C",21
"YGR019W",108
"YGR020C",73
"YGR021W",33
"YGR022C",15
"YGR023W",72
"YGR024C",73
"YGR025W",40
"YGR026W",226
"YGR027C",270
"YGR027W-A",0
"YGR027W-B",0
"YGR028W",77
"YGR029W",36
"YGR030C",38
"YGR031C-A",3
"YGR031W",16
"YGR032W",1921
"YGR033C",36
"YGR034W",102
"YGR035C",81
"YGR035W-A",27
"YGR036C",23
"YGR037C",110
"YGR038C-A",0
"YGR038C-B",0
"YGR038W",35
"YGR039W",2
"YGR040W",13
"YGR041W",33
"YGR042W",37
"YGR043C",163
"YGR044C",41
"YGR045C",3
"YGR046W",40
"YGR047C",102
"YGR048W",46
"YGR049W",83
"YGR050C",11
"YGR051C",6
"YGR052W",73
"YGR053C",34
"YGR054W",35
"YGR055W",2
"YGR056W",43
"YGR057C",14
"YGR058W",44
"YGR059W",2
"YGR060W",669
"YGR061C",175
"YGR062C",21
"YGR063C",29
"YGR064W",13
"YGR065C",26
"YGR066C",17
"YGR067C",12
"YGR068C",16
"YGR068W-A",0
"YGR069W",1
"YGR070W",104
"YGR071C",55
"YGR072W",110
"YGR073C",11
"YGR074W",23
"YGR075C",21
"YGR076C",29
"YGR077C",38
"YGR078C",10
"YGR079W",123
"YGR080W",83
"YGR081C",10
"YGR082W",58
"YGR083C",66
"YGR084C",40
"YGR085C",53
"YGR086C",344
"YGR087C",955
"YGR088W",1346
"YGR089W",145
"YGR090W",83
"YGR091W",13
"YGR092W",18
"YGR093W",67
"YGR094W",231
"YGR095C",36
"YGR096W",7
"YGR097W",128
"YGR098C",75
"YGR099W",39
"YGR100W",97
"YGR101W",32
"YGR102C",58
"YGR103W",73
"YGR104C",14
"YGR105W",32
"YGR106C",218
"YGR107W",0
"YGR108W",5
"YGR109C",0
"YGR109W-A",0
"YGR109W-B",0
"YGR110W",45
"YGR111W",46
"YGR112W",35
"YGR113W",41
"YGR114C",0
"YGR115C",40
"YGR116W",226
"YGR117C",41
"YGR118W",120
"YGR119C",24
"YGR120C",23
"YGR121C",35
"YGR121W-A",1
"YGR122C-A",0
"YGR122W",26
"YGR123C",19
"YGR124W",53
"YGR125W",1218
"YGR126W",13
"YGR127W",50
"YGR128C",22
"YGR129W",27
"YGR130C",254
"YGR131W",11
"YGR132C",204
"YGR133W",24
"YGR134W",74
"YGR135W",127
"YGR136W",36
"YGR137W",9
"YGR138C",89
"YGR139W",13
"YGR140W",30
"YGR141W",55
"YGR142W",68
"YGR143W",274
"YGR144W",58
"YGR145W",55
"YGR146C",21
"YGR146C-A",2
"YGR147C",83
"YGR148C",92
"YGR149W",79
"YGR150C",79
"YGR151C",0
"YGR152C",9
"YGR153W",28
"YGR154C",46
"YGR155W",169
"YGR156W",28
"YGR157W",340
"YGR158C",24
"YGR159C",51
"YGR160W",24
"YGR161C",206
"YGR161C-C",0
"YGR161C-D",0
"YGR161W-A",0
"YGR161W-B",0
"YGR161W-C",19
"YGR162W",127
"YGR163W",45
"YGR164W",1
"YGR165W",53
"YGR166W",15
"YGR167W",127
"YGR168C",30
"YGR169C",8
"YGR169C-A",53
"YGR170W",79
"YGR171C",18
"YGR172C",12
"YGR173W",15
"YGR174C",108
"YGR174W-A",16
"YGR175C",770
"YGR176W",2
"YGR177C",6
"YGR178C",143
"YGR179C",13
"YGR180C",258
"YGR181W",22
"YGR182C",156
"YGR183C",406
"YGR184C",444
"YGR185C",32
"YGR186W",362
"YGR187C",18
"YGR188C",37
"YGR189C",31
"YGR190C",30
"YGR191W",130
"YGR192C",1068
"YGR193C",37
"YGR194C",57
"YGR195W",20
"YGR196C",101
"YGR197C",24
"YGR198W",51
"YGR199W",86
"YGR200C",49
"YGR201C",261
"YGR202C",93
"YGR203W",9
"YGR204C-A",3
"YGR204W",120
"YGR205W",53
"YGR206W",18
"YGR207C",69
"YGR208W",7
"YGR209C",496
"YGR210C",56
"YGR211W",59
"YGR212W",11
"YGR213C",16
"YGR214W",206
"YGR215W",48
"YGR216C",29
"YGR217W",123
"YGR218W",394
"YGR219W",22
"YGR220C",62
"YGR221C",20
"YGR222W",31
"YGR223C",49
"YGR224W",16
"YGR225W",28
"YGR226C",7
"YGR227W",39
"YGR228W",22
"YGR229C",99
"YGR230W",6
"YGR231C",151
"YGR232W",59
"YGR233C",151
"YGR234W",837
"YGR235C",120
"YGR236C",130
"YGR237C",103
"YGR238C",53
"YGR239C",39
"YGR240C",885
"YGR240C-A",3
"YGR241C",52
"YGR242W",5
"YGR243W",57
"YGR244C",261
"YGR245C",101
"YGR246C",84
"YGR247W",17
"YGR248W",135
"YGR249W",57
"YGR250C",166
"YGR251W",25
"YGR252W",56
"YGR253C",86
"YGR254W",1368
"YGR255C",209
"YGR256W",332
"YGR257C",90
"YGR258C",92
"YGR259C",47
"YGR260W",155
"YGR261C",58
"YGR262C",34
"YGR263C",32
"YGR264C",113
"YGR265W",11
"YGR266W",48
"YGR267C",89
"YGR268C",16
"YGR269W",5
"YGR270C-A",23
"YGR270W",336
"YGR271C-A",27
"YGR271W",110
"YGR273C",0
"YGR274C",112
"YGR275W",38
"YGR276C",51
"YGR277C",27
"YGR278W",21
"YGR279C",993
"YGR280C",58
"YGR281W",615
"YGR282C",999
"YGR283C",8
"YGR284C",119
"YGR285C",110
"YGR286C",22
"YGR287C",20
"YGR288W",0
"YGR289C",0
"YGR290W",0
"YGR291C",0
"YGR292W",0
"YGR293C",0
"YGR294W",0
"YGR295C",0
"YGR296C-A",0
"YGR296C-B",0
"YGR296W",0
"YHL001W",95
"YHL002C-A",18
"YHL002W",84
"YHL003C",40
"YHL004W",51
"YHL005C",2
"YHL006C",5
"YHL006W-A",12
"YHL007C",138
"YHL008C",14
"YHL009C",21
"YHL009W-A",0
"YHL009W-B",0
"YHL010C",49
"YHL011C",46
"YHL012W",13
"YHL013C",7
"YHL014C",25
"YHL015W",216
"YHL015W-A",0
"YHL016C",190
"YHL017W",52
"YHL018W",4
"YHL019C",55
"YHL019W-A",19
"YHL020C",74
"YHL021C",82
"YHL022C",0
"YHL023C",134
"YHL024W",32
"YHL025W",78
"YHL026C",19
"YHL027W",199
"YHL028W",262
"YHL029C",103
"YHL030W",168
"YHL030W-A",40
"YHL031C",49
"YHL032C",42
"YHL033C",27
"YHL034C",254
"YHL034W-A",102
"YHL035C",44
"YHL036W",18
"YHL037C",0
"YHL038C",48
"YHL039W",60
"YHL040C",61
"YHL041W",2
"YHL042W",9
"YHL043W",16
"YHL044W",28
"YHL045W",0
"YHL046C",0
"YHL046W-A",3
"YHL047C",9
"YHL048C-A",0
"YHL048W",12
"YHL049C",0
"YHL050C",0
"YHL050W-A",0
"YHR001W",111
"YHR001W-A",556
"YHR002W",33
"YHR003C",40
"YHR004C",78
"YHR005C",8
"YHR005C-A",77
"YHR006W",91
"YHR007C",908
"YHR007C-A",25
"YHR008C",418
"YHR009C",206
"YHR010W",137
"YHR011W",20
"YHR012W",39
"YHR013C",7
"YHR014W",2
"YHR015W",7
"YHR016C",68
"YHR017W",41
"YHR018C",303
"YHR019C",130
"YHR020W",121
"YHR021C",295
"YHR021W-A",5
"YHR022C",9
"YHR022C-A",0
"YHR023W",78
"YHR024C",32
"YHR025W",22
"YHR026W",56
"YHR027C",353
"YHR028C",400
"YHR028W-A",28
"YHR029C",186
"YHR030C",55
"YHR031C",29
"YHR032C-A",3
"YHR032W",48
"YHR032W-A",11
"YHR033W",9
"YHR034C",7
"YHR035W",10
"YHR036W",46
"YHR037W",1238
"YHR038W",33
"YHR039C",76
"YHR039C-A",232
"YHR040W",16
"YHR041C",15
"YHR042W",66
"YHR043C",20
"YHR044C",19
"YHR045W",69
"YHR046C",37
"YHR047C",25
"YHR048W",28
"YHR049C-A",33
"YHR049W",272
"YHR050W",127
"YHR050W-A",75
"YHR051W",421
"YHR052W",31
"YHR052W-A",0
"YHR053C",0
"YHR054C",0
"YHR054W-A",0
"YHR055C",0
"YHR056C",54
"YHR056W-A",5
"YHR057C",63
"YHR058C",27
"YHR059W",23
"YHR060W",17
"YHR061C",15
"YHR062C",5
"YHR063C",80
"YHR063W-A",59
"YHR064C",180
"YHR065C",10
"YHR066W",31
"YHR067W",34
"YHR068W",130
"YHR069C",48
"YHR069C-A",3
"YHR070C-A",1
"YHR070W",16
"YHR071C-A",2
"YHR071W",194
"YHR072W",86
"YHR072W-A",60
"YHR073C-B",12
"YHR073W",118
"YHR073W-A",0
"YHR074W",88
"YHR075C",62
"YHR076W",44
"YHR077C",130
"YHR078W",116
"YHR079C",102
"YHR079C-A",2
"YHR080C",269
"YHR081W",50
"YHR082C",400
"YHR083W",33
"YHR084W",22
"YHR085W",16
"YHR086W",124
"YHR086W-A",0
"YHR087W",51
"YHR088W",44
"YHR089C",67
"YHR090C",21
"YHR091C",52
"YHR092C",161
"YHR093W",1
"YHR094C",917
"YHR095W",0
"YHR096C",54
"YHR097C",71
"YHR098C",64
"YHR099W",334
"YHR100C",37
"YHR101C",36
"YHR102W",176
"YHR103W",107
"YHR104W",344
"YHR105W",14
"YHR106W",93
"YHR107C",58
"YHR108W",88
"YHR109W",11
"YHR110W",61
"YHR111W",66
"YHR112C",156
"YHR113W",225
"YHR114W",26
"YHR115C",51
"YHR116W",13
"YHR117W",54
"YHR118C",19
"YHR119W",96
"YHR120W",26
"YHR121W",41
"YHR122W",28
"YHR123W",35
"YHR124W",5
"YHR125W",0
"YHR126C",0
"YHR127W",17
"YHR128W",8
"YHR129C",8
"YHR130C",18
"YHR131C",123
"YHR131W-A",17
"YHR132C",139
"YHR132W-A",48
"YHR133C",25
"YHR134W",27
"YHR135C",77
"YHR136C",9
"YHR137C-A",4
"YHR137W",14
"YHR138C",213
"YHR139C",22
"YHR139C-A",4
"YHR140W",85
"YHR141C",27
"YHR142W",22
"YHR143W",54
"YHR143W-A",12
"YHR144C",7
"YHR145C",2
"YHR146W",68
"YHR147C",32
"YHR148W",11
"YHR149C",16
"YHR150W",63
"YHR151C",50
"YHR152W",26
"YHR153C",1
"YHR154W",19
"YHR155W",128
"YHR156C",16
"YHR157W",19
"YHR158C",78
"YHR159W",34
"YHR160C",45
"YHR161C",112
"YHR162W",225
"YHR163W",44
"YHR164C",53
"YHR165C",263
"YHR165W-A",7
"YHR166C",26
"YHR167W",21
"YHR168W",36
"YHR169W",27
"YHR170W",60
"YHR171W",58
"YHR172W",8
"YHR173C",2
"YHR174W",278
"YHR175W",41
"YHR175W-A",10
"YHR176W",36
"YHR177W",14
"YHR178W",63
"YHR179W",336
"YHR180C-B",0
"YHR180W",31
"YHR180W-A",0
"YHR181W",51
"YHR182C-A",249
"YHR182W",34
"YHR183W",770
"YHR184W",5
"YHR185C",0
"YHR186C",108
"YHR187W",30
"YHR188C",49
"YHR189W",5
"YHR190W",257
"YHR191C",25
"YHR192W",24
"YHR193C",106
"YHR193C-A",8
"YHR194W",36
"YHR195W",76
"YHR196W",26
"YHR197W",20
"YHR198C",78
"YHR199C",114
"YHR199C-A",4
"YHR200W",52
"YHR201C",46
"YHR202W",107
"YHR203C",60
"YHR204W",40
