"gene_id","count","log10_count"
"YDR490C",43,1.64345267648619
"YDR491C",47,1.68124123737559
"YDR492W",191,2.28330122870355
"YDR493W",37,1.57978359661681
"YDR494W",129,2.11394335230684
"YDR495C",115,2.06445798922692
"YDR496C",105,2.02530586526477
"YDR497C",554,2.74429298312268
"YDR498C",54,1.74036268949424
"YDR499W",61,1.79239168949825
"YDR500C",290,2.46389298898591
"YDR501W",17,1.25527250510331
"YDR502C",85,1.93449845124357
"YDR503C",26,1.43136376415899
"YDR504C",38,1.5910646070265
"YDR505C",288,2.46089784275655
"YDR506C",25,1.41497334797082
"YDR507C",124,2.09691001300806
"YDR508C",29,1.47712125471966
"YDR509W",5,0.778151250383644
"YDR510C-A",48,1.69019608002851
"YDR510W",205,2.31386722036915
"YDR511W",74,1.8750612633917
"YDR512C",80,1.90848501887865
"YDR513W",541,2.73399928653839
"YDR514C",40,1.61278385671974
"YDR515W",91,1.96378782734556
"YDR516C",285,2.45636603312904
"YDR517W",74,1.8750612633917
"YDR518W",59,1.77815125038364
"YDR519W",87,1.94448267215017
"YDR520C",54,1.74036268949424
"YDR521W",4,0.698970004336019
"YDR522C",4,0.698970004336019
"YDR523C",16,1.23044892137827
"YDR524C",77,1.89209460269048
"YDR524C-A",0,0
"YDR524C-B",3092,3.49037992000318
"YDR524W-C",866,2.93801909747621
"YDR525W",0,0
"YDR525W-A",61,1.79239168949825
"YDR526C",21,1.34242268082221
"YDR527W",93,1.9731278535997
"YDR528W",72,1.86332286012046
"YDR529C",1503,3.17724783625562
"YDR530C",114,2.06069784035361
"YDR531W",74,1.8750612633917
"YDR532C",54,1.74036268949424
"YDR533C",1183,3.0733517023869
"YDR534C",5,0.778151250383644
"YDR535C",13,1.14612803567824
"YDR536W",366,2.56466606425209
"YDR537C",18,1.27875360095283
"YDR538W",28,1.46239799789896
"YDR539W",87,1.94448267215017
"YDR540C",10,1.04139268515822
"YDR541C",29,1.47712125471966
"YDR542W",0,0
"YDR543C",0,0
"YDR544C",0,0
"YDR545C-A",0,0
"YDR545W",0,0
"YEL001C",53,1.73239375982297
"YEL002C",232,2.36735592102602
"YEL003W",31,1.50514997831991
"YEL004W",30,1.49136169383427
"YEL005C",36,1.56820172406699
"YEL006W",56,1.75587485567249
"YEL007W",84,1.92941892571429
"YEL008C-A",0,0
"YEL008W",4,0.698970004336019
"YEL009C",2849,3.45484486000851
"YEL009C-A",2,0.477121254719662
"YEL010W",3,0.602059991327962
"YEL011W",195,2.29225607135648
"YEL012W",247,2.39445168082622
"YEL013W",121,2.08635983067475
"YEL014C",6,0.845098040014257
"YEL015W",60,1.78532983501077
"YEL016C",24,1.39794000867204
"YEL017C-A",537,2.73078227566639
"YEL017W",22,1.36172783601759
"YEL018C-A",13,1.14612803567824
"YEL018W",33,1.53147891704226
"YEL019C",27,1.44715803134222
"YEL020C",99,2
"YEL020C-B",83,1.92427928606188
"YEL020W-A",147,2.17026171539496
"YEL021W",65,1.81954393554187
"YEL022W",98,1.99563519459755
"YEL023C",21,1.34242268082221
"YEL024W",1182,3.07298474462793
"YEL025C",121,2.08635983067475
"YEL026W",111,2.04921802267018
"YEL027W",740,2.86981820797933
"YEL028W",16,1.23044892137827
"YEL029C",54,1.74036268949424
"YEL030C-A",0,0
"YEL030W",13,1.14612803567824
"YEL031W",534,2.72835378202123
"YEL032C-A",3,0.602059991327962
"YEL032W",67,1.83250891270624
"YEL033W",192,2.28555730900777
"YEL034C-A",652,2.81491318127507
"YEL034W",666,2.82412583391655
"YEL035C",3,0.602059991327962
"YEL036C",50,1.70757017609794
"YEL037C",68,1.83884909073726
"YEL038W",30,1.49136169383427
"YEL039C",258,2.41329976408125
"YEL040W",15,1.20411998265592
"YEL041W",92,1.96848294855394
"YEL042W",113,2.05690485133647
"YEL043W",59,1.77815125038364
"YEL044W",17,1.25527250510331
"YEL045C",10,1.04139268515822
"YEL046C",79,1.90308998699194
"YEL047C",54,1.74036268949424
"YEL048C",19,1.30102999566398
"YEL049W",0,0
"YEL050C",139,2.14612803567824
"YEL050W-A",41,1.6232492903979
"YEL051W",277,2.44404479591808
"YEL052W",161,2.20951501454263
"YEL053C",71,1.85733249643127
"YEL053W-A",133,2.12710479836481
"YEL054C",225,2.3541084391474
"YEL055C",130,2.11727129565576
"YEL056W",39,1.60205999132796
"YEL057C",3,0.602059991327962
"YEL058W",105,2.02530586526477
"YEL059C-A",15,1.20411998265592
"YEL059W",10,1.04139268515822
"YEL060C",443,2.64738297011462
"YEL061C",80,1.90848501887865
"YEL062W",55,1.7481880270062
"YEL063C",455,2.65896484266444
"YEL064C",43,1.64345267648619
"YEL065W",41,1.6232492903979
"YEL066W",158,2.20139712432045
"YEL067C",27,1.44715803134222
"YEL068C",22,1.36172783601759
"YEL069C",146,2.16731733474818
"YEL070W",0,0
"YEL071W",534,2.72835378202123
"YEL072W",72,1.86332286012046
"YEL073C",13,1.14612803567824
"YEL074W",3,0.602059991327962
"YEL075C",0,0
"YEL075W-A",0,0
"YEL076C",0,0
"YEL076C-A",0,0
"YEL077C",0,0
"YEL077W-A",0,0
"YER001W",215,2.33445375115093
"YER002W",174,2.24303804868629
"YER003C",148,2.17318626841227
"YER004W",137,2.13987908640124
"YER005W",45,1.66275783168157
"YER006C-A",3,0.602059991327962
"YER006W",128,2.11058971029925
"YER007C-A",47,1.68124123737559
"YER007W",14,1.17609125905568
"YER008C",149,2.17609125905568
"YER009W",199,2.30102999566398
"YER010C",44,1.65321251377534
"YER011W",0,0
"YER012W",271,2.4345689040342
"YER013W",82,1.91907809237607
"YER014C-A",23,1.38021124171161
"YER014W",65,1.81954393554187
"YER015W",18,1.27875360095283
"YER016W",52,1.72427586960079
"YER017C",144,2.16136800223497
"YER018C",21,1.34242268082221
"YER019C-A",161,2.20951501454263
"YER019W",25,1.41497334797082
"YER020W",74,1.8750612633917
"YER021W",348,2.54282542695918
"YER022W",70,1.85125834871908
"YER023C-A",11,1.07918124604762
"YER023W",49,1.69897000433602
"YER024W",126,2.10380372095596
"YER025W",207,2.31806333496276
"YER026C",203,2.3096301674259
"YER027C",71,1.85733249643127
"YER028C",16,1.23044892137827
"YER029C",38,1.5910646070265
"YER030W",109,2.04139268515822
"YER031C",101,2.00860017176192
"YER032W",44,1.65321251377534
"YER033C",41,1.6232492903979
"YER034W",19,1.30102999566398
"YER035W",114,2.06069784035361
"YER036C",286,2.45788189673399
"YER037W",111,2.04921802267018
"YER038C",19,1.30102999566398
"YER038W-A",32,1.51851393987789
"YER039C",46,1.67209785793572
"YER039C-A",15,1.20411998265592
"YER040W",61,1.79239168949825
"YER041W",29,1.47712125471966
"YER042W",47,1.68124123737559
"YER043C",476,2.67851837904011
"YER044C",248,2.39619934709574
"YER044C-A",18,1.27875360095283
"YER045C",278,2.4456042032736
"YER046W",43,1.64345267648619
"YER046W-A",27,1.44715803134222
"YER047C",98,1.99563519459755
"YER048C",128,2.11058971029925
"YER048W-A",86,1.93951925261862
"YER049W",128,2.11058971029925
"YER050C",147,2.17026171539496
"YER051W",52,1.72427586960079
"YER052C",259,2.41497334797082
"YER053C",2072,3.31659930209386
"YER053C-A",342,2.53529412004277
"YER054C",78,1.89762709129044
"YER055C",130,2.11727129565576
"YER056C",556,2.74585519517373
"YER056C-A",162,2.21218760440396
"YER057C",230,2.36361197989214
"YER058W",38,1.5910646070265
"YER059W",44,1.65321251377534
"YER060W",39,1.60205999132796
"YER060W-A",23,1.38021124171161
"YER061C",39,1.60205999132796
"YER062C",101,2.00860017176192
"YER063W",141,2.15228834438306
"YER064C",10,1.04139268515822
"YER065C",213,2.33041377334919
"YER066C-A",133,2.12710479836481
"YER066W",12,1.11394335230684
"YER067C-A",305,2.48572142648158
"YER067W",467,2.67024585307412
"YER068C-A",18,1.27875360095283
"YER068W",100,2.00432137378264
"YER069W",140,2.14921911265538
"YER070W",149,2.17609125905568
"YER071C",33,1.53147891704226
"YER072W",141,2.15228834438306
"YER073W",29,1.47712125471966
"YER074W",195,2.29225607135648
"YER074W-A",63,1.80617997398389
"YER075C",59,1.77815125038364
"YER076C",15,1.20411998265592
"YER076W-A",3,0.602059991327962
"YER077C",43,1.64345267648619
"YER078C",113,2.05690485133647
"YER078W-A",1,0.301029995663981
"YER079C-A",15,1.20411998265592
"YER079W",57,1.76342799356294
"YER080W",99,2
"YER081W",133,2.12710479836481
"YER082C",53,1.73239375982297
"YER083C",40,1.61278385671974
"YER084W",6,0.845098040014257
"YER084W-A",2,0.477121254719662
"YER085C",4,0.698970004336019
"YER086W",140,2.14921911265538
"YER087C-A",15,1.20411998265592
"YER087C-B",139,2.14612803567824
"YER087W",31,1.50514997831991
"YER088C",157,2.19865708695442
"YER088C-A",3,0.602059991327962
"YER088W-B",5,0.778151250383644
"YER089C",32,1.51851393987789
"YER090C-A",15,1.20411998265592
"YER090W",139,2.14612803567824
"YER091C",651,2.81424759573192
"YER091C-A",1,0.301029995663981
"YER092W",60,1.78532983501077
"YER093C",91,1.96378782734556
"YER093C-A",31,1.50514997831991
"YER094C",198,2.29885307640971
"YER095W",100,2.00432137378264
"YER096W",28,1.46239799789896
"YER097W",2,0.477121254719662
"YER098W",80,1.90848501887865
"YER099C",61,1.79239168949825
"YER100W",112,2.05307844348342
"YER101C",23,1.38021124171161
"YER102W",98,1.99563519459755
"YER103W",473,2.67577834167409
"YER104W",29,1.47712125471966
"YER105C",180,2.25767857486918
"YER106W",7,0.903089986991944
"YER107C",56,1.75587485567249
"YER107W-A",19,1.30102999566398
"YER110C",171,2.23552844690755
"YER111C",102,2.01283722470517
"YER112W",71,1.85733249643127
"YER113C",34,1.54406804435028
"YER114C",77,1.89209460269048
"YER115C",13,1.14612803567824
"YER116C",50,1.70757017609794
"YER117W",337,2.52891670027765
"YER118C",49,1.69897000433602
"YER119C",4,0.698970004336019
"YER119C-A",24,1.39794000867204
"YER120W",127,2.10720996964787
"YER121W",10,1.04139268515822
"YER122C",137,2.13987908640124
"YER123W",91,1.96378782734556
"YER124C",155,2.19312459835446
"YER125W",233,2.36921585741014
"YER126C",57,1.76342799356294
"YER127W",51,1.7160033436348
"YER128W",4,0.698970004336019
"YER129W",129,2.11394335230684
"YER130C",67,1.83250891270624
"YER131W",212,2.32837960343874
"YER132C",103,2.01703333929878
"YER133W",383,2.58433122436753
"YER133W-A",17,1.25527250510331
"YER134C",17,1.25527250510331
"YER135C",6,0.845098040014257
"YER136W",245,2.39093510710338
"YER137C",9,1
"YER137C-A",0,0
"YER137W-A",1,0.301029995663981
"YER138C",0,0
"YER138W-A",0,0
"YER139C",30,1.49136169383427
"YER140W",58,1.77085201164214
"YER141W",522,2.71850168886727
"YER142C",104,2.02118929906994
"YER143W",109,2.04139268515822
"YER144C",39,1.60205999132796
"YER145C",94,1.97772360528885
"YER145C-A",32,1.51851393987789
"YER146W",30,1.49136169383427
"YER147C",24,1.39794000867204
"YER147C-A",130,2.11727129565576
"YER148W",183,2.26481782300954
"YER148W-A",14,1.17609125905568
"YER149C",24,1.39794000867204
"YER150W",1055,3.02366391819779
"YER151C",113,2.05690485133647
"YER152C",21,1.34242268082221
"YER152W-A",4,0.698970004336019
"YER153C",1,0.301029995663981
"YER154W",26,1.43136376415899
"YER155C",399,2.60205999132796
"YER156C",29,1.47712125471966
"YER157W",51,1.7160033436348
"YER158C",189,2.27875360095283
"YER158W-A",36,1.56820172406699
"YER159C",33,1.53147891704226
"YER159C-A",0,0
"YER160C",0,0
"YER161C",71,1.85733249643127
"YER162C",69,1.84509804001426
"YER163C",48,1.69019608002851
"YER164W",124,2.09691001300806
"YER165C-A",18,1.27875360095283
"YER165W",405,2.60852603357719
"YER166W",236,2.3747483460101
"YER167W",85,1.93449845124357
"YER168C",43,1.64345267648619
"YER169W",82,1.91907809237607
"YER170W",24,1.39794000867204
"YER171W",56,1.75587485567249
"YER172C",144,2.16136800223497
"YER172C-A",2,0.477121254719662
"YER173W",30,1.49136169383427
"YER174C",79,1.90308998699194
"YER175C",31,1.50514997831991
"YER175W-A",4,0.698970004336019
"YER176W",91,1.96378782734556
"YER177W",682,2.83442070368153
"YER178W",452,2.65609820201283
"YER179W",0,0
"YER180C",16,1.23044892137827
"YER180C-A",15,1.20411998265592
"YER181C",1,0.301029995663981
"YER182W",165,2.22010808804005
"YER183C",30,1.49136169383427
"YER184C",32,1.51851393987789
"YER185W",13,1.14612803567824
"YER186C",74,1.8750612633917
"YER187W",6,0.845098040014257
"YER188C-A",0,0
"YER188W",0,0
"YER189W",0,0
"YER190C-A",0,0
"YER190C-B",0,0
"YER190W",0,0
"YFL001W",22,1.36172783601759
"YFL002C",52,1.72427586960079
"YFL002W-A",0,0
"YFL002W-B",0,0
"YFL003C",14,1.17609125905568
"YFL004W",241,2.38381536598043
"YFL005W",158,2.20139712432045
"YFL007W",306,2.48713837547719
"YFL008W",138,2.14301480025409
"YFL009W",49,1.69897000433602
"YFL010C",46,1.67209785793572
"YFL010W-A",24,1.39794000867204
"YFL011W",1,0.301029995663981
"YFL012W",1,0.301029995663981
"YFL012W-A",3,0.602059991327962
"YFL013C",52,1.72427586960079
"YFL013W-A",24,1.39794000867204
"YFL014W",757,2.87966920563205
"YFL015C",2,0.477121254719662
"YFL015W-A",0,0
"YFL016C",145,2.16435285578444
"YFL017C",17,1.25527250510331
"YFL017W-A",45,1.66275783168157
"YFL018C",560,2.74896286125616
"YFL019C",2,0.477121254719662
"YFL020C",2,0.477121254719662
"YFL021C-A",22,1.36172783601759
"YFL021W",70,1.85125834871908
"YFL022C",86,1.93951925261862
"YFL023W",101,2.00860017176192
"YFL024C",47,1.68124123737559
"YFL025C",62,1.79934054945358
"YFL026W",13,1.14612803567824
"YFL027C",47,1.68124123737559
"YFL028C",94,1.97772360528885
"YFL029C",18,1.27875360095283
"YFL030W",228,2.35983548233989
"YFL031C-A",18,1.27875360095283
"YFL031W",291,2.46538285144842
"YFL032W",28,1.46239799789896
"YFL033C",192,2.28555730900777
"YFL034C-A",64,1.81291335664286
"YFL034C-B",24,1.39794000867204
"YFL034W",72,1.86332286012046
"YFL036W",336,2.52762990087134
"YFL037W",124,2.09691001300806
"YFL038C",285,2.45636603312904
"YFL039C",1679,3.22530928172586
"YFL040W",8,0.954242509439325
"YFL041W",98,1.99563519459755
"YFL041W-A",4,0.698970004336019
"YFL042C",52,1.72427586960079
"YFL044C",60,1.78532983501077
"YFL045C",195,2.29225607135648
"YFL046W",38,1.5910646070265
"YFL047W",26,1.43136376415899
"YFL048C",106,2.02938377768521
"YFL049W",63,1.80617997398389
"YFL050C",103,2.01703333929878
"YFL051C",4,0.698970004336019
"YFL052W",44,1.65321251377534
"YFL053W",17,1.25527250510331
"YFL054C",19,1.30102999566398
"YFL055W",7,0.903089986991944
"YFL056C",44,1.65321251377534
"YFL058W",0,0
"YFL059W",0,0
"YFL060C",0,0
"YFL061W",0,0
"YFL062W",0,0
"YFL063W",0,0
"YFL064C",0,0
"YFL065C",0,0
"YFL066C",0,0
"YFL067W",0,0
"YFL068W",0,0
"YFR001W",45,1.66275783168157
"YFR002W",152,2.1846914308176
"YFR003C",73,1.86923171973098
"YFR004W",195,2.29225607135648
"YFR005C",36,1.56820172406699
"YFR006W",253,2.40483371661994
"YFR007W",46,1.67209785793572
"YFR008W",9,1
"YFR009W",114,2.06069784035361
"YFR009W-A",0,0
"YFR010W",304,2.48429983934679
"YFR010W-A",112,2.05307844348342
"YFR011C",254,2.40654018043396
"YFR012W",1,0.301029995663981
"YFR012W-A",1,0.301029995663981
"YFR013W",45,1.66275783168157
"YFR014C",106,2.02938377768521
"YFR015C",118,2.07554696139253
"YFR016C",206,2.31597034545692
"YFR017C",84,1.92941892571429
"YFR018C",7,0.903089986991944
"YFR019W",103,2.01703333929878
"YFR020W",36,1.56820172406699
"YFR021W",40,1.61278385671974
"YFR022W",14,1.17609125905568
"YFR023W",7,0.903089986991944
"YFR024C-A",109,2.04139268515822
"YFR025C",63,1.80617997398389
"YFR026C",2,0.477121254719662
"YFR027W",15,1.20411998265592
"YFR028C",37,1.57978359661681
"YFR029W",53,1.73239375982297
"YFR030W",215,2.33445375115093
"YFR031C",100,2.00432137378264
"YFR031C-A",140,2.14921911265538
"YFR032C",1,0.301029995663981
"YFR032C-A",380,2.58092497567562
"YFR032C-B",20,1.32221929473392
"YFR033C",1409,3.14921911265538
"YFR034C",30,1.49136169383427
"YFR034W-A",12,1.11394335230684
"YFR035C",20,1.32221929473392
"YFR036W",31,1.50514997831991
"YFR036W-A",59,1.77815125038364
"YFR037C",99,2
"YFR038W",59,1.77815125038364
"YFR039C",76,1.88649072517248
"YFR040W",280,2.44870631990508
"YFR041C",96,1.98677173426624
"YFR042W",42,1.63346845557959
"YFR043C",17,1.25527250510331
"YFR044C",280,2.44870631990508
"YFR045W",54,1.74036268949424
"YFR046C",28,1.46239799789896
"YFR047C",75,1.88081359228079
"YFR048W",40,1.61278385671974
"YFR049W",266,2.42651126136458
"YFR050C",184,2.26717172840301
"YFR051C",44,1.65321251377534
"YFR052C-A",16,1.23044892137827
"YFR052W",209,2.32221929473392
"YFR053C",701,2.84633711212981
"YFR054C",0,0
"YFR055W",55,1.7481880270062
"YFR056C",7,0.903089986991944
"YFR057W",0,0
"YGL001C",107,2.03342375548695
"YGL002W",22,1.36172783601759
"YGL003C",43,1.64345267648619
"YGL004C",37,1.57978359661681
"YGL005C",70,1.85125834871908
"YGL006W",227,2.35793484700045
"YGL006W-A",5,0.778151250383644
"YGL007C-A",2,0.477121254719662
"YGL007W",2,0.477121254719662
"YGL008C",3445,3.53731527311201
"YGL009C",295,2.47129171105894
"YGL010W",31,1.50514997831991
"YGL011C",370,2.56937390961505
"YGL012W",121,2.08635983067475
"YGL013C",88,1.94939000664491
"YGL014C-A",3,0.602059991327962
"YGL014W",47,1.68124123737559
"YGL015C",3,0.602059991327962
"YGL016W",93,1.9731278535997
"YGL017W",19,1.30102999566398
"YGL018C",23,1.38021124171161
"YGL019W",119,2.07918124604762
"YGL020C",45,1.66275783168157
"YGL021W",25,1.41497334797082
"YGL022W",117,2.07188200730613
"YGL023C",47,1.68124123737559
"YGL024W",8,0.954242509439325
"YGL025C",23,1.38021124171161
"YGL026C",217,2.3384564936046
"YGL027C",123,2.09342168516224
"YGL028C",83,1.92427928606188
"YGL029W",36,1.56820172406699
"YGL030W",512,2.71011736511182
"YGL031C",361,2.55870857053317
"YGL032C",2,0.477121254719662
"YGL033W",9,1
"YGL034C",1,0.301029995663981
"YGL035C",51,1.7160033436348
"YGL036W",80,1.90848501887865
"YGL037C",330,2.51982799377572
"YGL038C",144,2.16136800223497
"YGL039W",30,1.49136169383427
"YGL040C",168,2.22788670461367
"YGL041C",29,1.47712125471966
"YGL041C-B",7,0.903089986991944
"YGL041W-A",77,1.89209460269048
"YGL042C",28,1.46239799789896
"YGL043W",65,1.81954393554187
"YGL044C",54,1.74036268949424
"YGL045W",102,2.01283722470517
"YGL047W",24,1.39794000867204
"YGL048C",275,2.44090908206522
"YGL049C",101,2.00860017176192
"YGL050W",49,1.69897000433602
"YGL051W",0,0
"YGL052W",0,0
"YGL053W",1,0.301029995663981
"YGL054C",211,2.32633586092875
"YGL055W",1101,3.04218159451577
"YGL056C",68,1.83884909073726
"YGL057C",31,1.50514997831991
"YGL058W",118,2.07554696139253
"YGL059W",83,1.92427928606188
"YGL060W",36,1.56820172406699
"YGL061C",43,1.64345267648619
"YGL062W",619,2.79239168949825
"YGL063C-A",0,0
"YGL063W",5,0.778151250383644
"YGL064C",33,1.53147891704226
"YGL065C",66,1.82607480270083
"YGL066W",45,1.66275783168157
"YGL067W",63,1.80617997398389
"YGL068W",224,2.35218251811136
"YGL069C",150,2.17897694729317
"YGL070C",49,1.69897000433602
"YGL071W",56,1.75587485567249
"YGL072C",38,1.5910646070265
"YGL073W",193,2.28780172993023
"YGL074C",15,1.20411998265592
"YGL075C",43,1.64345267648619
"YGL076C",111,2.04921802267018
"YGL077C",266,2.42651126136458
"YGL078C",144,2.16136800223497
"YGL079W",16,1.23044892137827
"YGL080W",83,1.92427928606188
"YGL081W",9,1
"YGL082W",68,1.83884909073726
"YGL083W",46,1.67209785793572
"YGL084C",80,1.90848501887865
"YGL085W",18,1.27875360095283
"YGL086W",63,1.80617997398389
"YGL087C",49,1.69897000433602
"YGL088W",0,0
"YGL089C",3,0.602059991327962
"YGL090W",25,1.41497334797082
"YGL091C",54,1.74036268949424
"YGL092W",73,1.86923171973098
"YGL093W",68,1.83884909073726
"YGL094C",141,2.15228834438306
"YGL095C",78,1.89762709129044
"YGL096W",91,1.96378782734556
"YGL097W",70,1.85125834871908
"YGL098W",29,1.47712125471966
"YGL099W",52,1.72427586960079
"YGL100W",70,1.85125834871908
"YGL101W",49,1.69897000433602
"YGL102C",977,2.9903388547876
"YGL103W",1030,3.01325866528352
"YGL104C",26,1.43136376415899
"YGL105W",187,2.27415784926368
"YGL106W",80,1.90848501887865
"YGL107C",132,2.12385164096709
"YGL108C",43,1.64345267648619
"YGL109W",29,1.47712125471966
"YGL110C",55,1.7481880270062
"YGL111W",36,1.56820172406699
"YGL112C",57,1.76342799356294
"YGL113W",36,1.56820172406699
"YGL114W",231,2.3654879848909
"YGL115W",101,2.00860017176192
"YGL116W",67,1.83250891270624
"YGL117W",360,2.55750720190566
"YGL118C",3,0.602059991327962
"YGL119W",83,1.92427928606188
"YGL120C",76,1.88649072517248
"YGL121C",273,2.43775056282039
"YGL122C",100,2.00432137378264
"YGL123C-A",257,2.41161970596323
"YGL123W",669,2.82607480270083
"YGL124C",30,1.49136169383427
"YGL125W",49,1.69897000433602
"YGL126W",43,1.64345267648619
"YGL127C",32,1.51851393987789
"YGL128C",21,1.34242268082221
"YGL129C",118,2.07554696139253
"YGL130W",65,1.81954393554187
"YGL131C",91,1.96378782734556
"YGL132W",11,1.07918124604762
"YGL133W",146,2.16731733474818
"YGL134W",46,1.67209785793572
"YGL135W",121,2.08635983067475
"YGL136C",43,1.64345267648619
"YGL137W",198,2.29885307640971
"YGL138C",1,0.301029995663981
"YGL139W",84,1.92941892571429
"YGL140C",220,2.34439227368511
"YGL141W",77,1.89209460269048
"YGL142C",60,1.78532983501077
"YGL143C",66,1.82607480270083
"YGL144C",55,1.7481880270062
"YGL145W",40,1.61278385671974
"YGL146C",15,1.20411998265592
"YGL147C",50,1.70757017609794
"YGL148W",171,2.23552844690755
"YGL149W",14,1.17609125905568
"YGL150C",173,2.2405492482826
"YGL151W",110,2.04532297878666
"YGL152C",33,1.53147891704226
"YGL153W",49,1.69897000433602
"YGL154C",17,1.25527250510331
"YGL155W",21,1.34242268082221
"YGL156W",378,2.57863920996807
"YGL157W",219,2.34242268082221
"YGL158W",5,0.778151250383644
"YGL159W",22,1.36172783601759
"YGL160W",66,1.82607480270083
"YGL161C",88,1.94939000664491
"YGL162W",2,0.477121254719662
"YGL163C",94,1.97772360528885
"YGL164C",41,1.6232492903979
"YGL165C",39,1.60205999132796
"YGL166W",38,1.5910646070265
"YGL167C",257,2.41161970596323
"YGL168W",52,1.72427586960079
"YGL169W",36,1.56820172406699
"YGL170C",5,0.778151250383644
"YGL171W",45,1.66275783168157
"YGL172W",45,1.66275783168157
"YGL173C",340,2.5327543789925
"YGL174W",45,1.66275783168157
"YGL175C",9,1
"YGL176C",30,1.49136169383427
"YGL177W",16,1.23044892137827
"YGL178W",164,2.21748394421391
"YGL179C",44,1.65321251377534
"YGL180W",83,1.92427928606188
"YGL181W",38,1.5910646070265
"YGL182C",11,1.07918124604762
"YGL183C",13,1.14612803567824
"YGL184C",72,1.86332286012046
"YGL185C",24,1.39794000867204
"YGL186C",220,2.34439227368511
"YGL187C",1198,3.07881918309885
"YGL188C",149,2.17609125905568
"YGL188C-A",2,0.477121254719662
"YGL189C",444,2.64836001098093
"YGL190C",122,2.0899051114394
"YGL191W",1272,3.10482840365366
"YGL192W",40,1.61278385671974
"YGL193C",0,0
"YGL194C",30,1.49136169383427
"YGL194C-A",25,1.41497334797082
"YGL195W",271,2.4345689040342
"YGL196W",164,2.21748394421391
"YGL197W",77,1.89209460269048
"YGL198W",60,1.78532983501077
"YGL199C",37,1.57978359661681
"YGL200C",280,2.44870631990508
"YGL201C",59,1.77815125038364
"YGL202W",170,2.23299611039215
"YGL203C",84,1.92941892571429
"YGL204C",3,0.602059991327962
"YGL205W",26,1.43136376415899
"YGL206C",613,2.78816837114117
"YGL207W",208,2.32014628611105
"YGL208W",35,1.55630250076729
"YGL209W",37,1.57978359661681
"YGL210W",74,1.8750612633917
"YGL211W",52,1.72427586960079
"YGL212W",36,1.56820172406699
"YGL213C",82,1.91907809237607
"YGL214W",26,1.43136376415899
"YGL215W",37,1.57978359661681
"YGL216W",46,1.67209785793572
"YGL217C",6,0.845098040014257
"YGL218W",77,1.89209460269048
"YGL219C",237,2.37657695705651
"YGL220W",65,1.81954393554187
"YGL221C",96,1.98677173426624
"YGL222C",60,1.78532983501077
"YGL223C",50,1.70757017609794
"YGL224C",75,1.88081359228079
"YGL225W",215,2.33445375115093
"YGL226C-A",101,2.00860017176192
"YGL226W",67,1.83250891270624
"YGL227W",123,2.09342168516224
"YGL228W",163,2.2148438480477
"YGL229C",21,1.34242268082221
"YGL230C",4,0.698970004336019
"YGL231C",70,1.85125834871908
"YGL232W",21,1.34242268082221
"YGL233W",70,1.85125834871908
"YGL234W",113,2.05690485133647
"YGL235W",8,0.954242509439325
"YGL236C",25,1.41497334797082
"YGL237C",12,1.11394335230684
"YGL238W",168,2.22788670461367
"YGL239C",10,1.04139268515822
"YGL240W",5,0.778151250383644
"YGL241W",57,1.76342799356294
"YGL242C",30,1.49136169383427
"YGL243W",21,1.34242268082221
"YGL244W",109,2.04139268515822
"YGL245W",209,2.32221929473392
"YGL246C",83,1.92427928606188
"YGL247W",25,1.41497334797082
"YGL248W",85,1.93449845124357
"YGL249W",15,1.20411998265592
"YGL250W",27,1.44715803134222
"YGL251C",27,1.44715803134222
"YGL252C",182,2.26245108973043
"YGL253W",184,2.26717172840301
"YGL254W",40,1.61278385671974
"YGL255W",26,1.43136376415899
"YGL256W",27,1.44715803134222
"YGL257C",42,1.63346845557959
"YGL258W",0,0
"YGL258W-A",12,1.11394335230684
"YGL259W",11,1.07918124604762
"YGL260W",0,0
"YGL261C",0,0
"YGL262W",7,0.903089986991944
"YGL263W",5,0.778151250383644
"YGR001C",38,1.5910646070265
"YGR002C",47,1.68124123737559
"YGR003W",71,1.85733249643127
"YGR004W",24,1.39794000867204
"YGR005C",89,1.95424250943932
"YGR006W",22,1.36172783601759
"YGR007W",55,1.7481880270062
"YGR008C",304,2.48429983934679
"YGR009C",133,2.12710479836481
"YGR010W",26,1.43136376415899
"YGR011W",5,0.778151250383644
"YGR012W",29,1.47712125471966
"YGR013W",62,1.79934054945358
"YGR014W",81,1.91381385238372
"YGR015C",20,1.32221929473392
"YGR016W",7,0.903089986991944
"YGR017W",91,1.96378782734556
"YGR018C",34,1.54406804435028
"YGR019W",32,1.51851393987789
"YGR020C",121,2.08635983067475
"YGR021W",70,1.85125834871908
"YGR022C",11,1.07918124604762
"YGR023W",21,1.34242268082221
"YGR024C",63,1.80617997398389
"YGR025W",27,1.44715803134222
"YGR026W",188,2.27646180417324
"YGR027C",546,2.73798732633343
"YGR027W-A",0,0
"YGR027W-B",0,0
"YGR028W",182,2.26245108973043
"YGR029W",70,1.85125834871908
"YGR030C",20,1.32221929473392
"YGR031C-A",10,1.04139268515822
"YGR031W",24,1.39794000867204
"YGR032W",1577,3.1981069988734
"YGR033C",59,1.77815125038364
"YGR034W",236,2.3747483460101
"YGR035C",11,1.07918124604762
"YGR035W-A",7,0.903089986991944
"YGR036C",16,1.23044892137827
"YGR037C",206,2.31597034545692
"YGR038C-A",0,0
