"gene_id","count"
"YAL063C-A",0
"YAL064C-A",0
"YAL064W",0
"YAL064W-B",0
"YAL065C",5
"YAL066W",0
"YAL067C",47
"YAL067W-A",0
"YAL068C",0
"YAL068W-A",0
"YAL069W",0
"YAR002C-A",95
"YAR002W",23
"YAR003W",23
"YAR007C",68
"YAR008W",15
"YAR009C",0
"YAR010C",0
"YAR014C",36
"YAR015W",104
"YAR018C",12
"YAR019C",9
"YAR019W-A",1
"YAR020C",0
"YAR023C",6
"YAR027W",26
"YAR028W",1
"YAR029W",0
"YAR030C",0
"YAR031W",0
"YAR033W",0
"YAR035C-A",0
"YAR035W",15
"YAR042W",33
"YAR047C",0
"YAR050W",4
"YAR053W",0
"YAR060C",0
"YAR061W",0
"YAR064W",0
"YAR066W",0
"YAR068W",0
"YAR069C",0
"YAR070C",0
"YAR071W",0
"YAR073W",0
"YAR075W",0
"YBL001C",57
"YBL002W",272
"YBL003C",97
"YBL004W",134
"YBL005W",31
"YBL005W-A",0
"YBL005W-B",0
"YBL006C",40
"YBL006W-A",23
"YBL007C",78
"YBL008W",33
"YBL008W-A",0
"YBL009W",11
"YBL010C",11
"YBL011W",27
"YBL012C",6
"YBL013W",0
"YBL014C",27
"YBL015W",144
"YBL016W",15
"YBL017C",227
"YBL018C",20
"YBL019W",14
"YBL020W",70
"YBL021C",28
"YBL022C",102
"YBL023C",35
"YBL024W",45
"YBL025W",12
"YBL026W",11
"YBL027W",248
"YBL028C",19
"YBL029C-A",28
"YBL029W",48
"YBL030C",317
"YBL031W",2
"YBL032W",12
"YBL033C",80
"YBL034C",34
"YBL035C",22
"YBL036C",55
"YBL037W",16
"YBL038W",47
"YBL039C",24
"YBL039C-A",0
"YBL039W-B",9
"YBL040C",52
"YBL041W",159
"YBL042C",34
"YBL043W",57
"YBL044W",0
"YBL045C",372
"YBL046W",13
"YBL047C",117
"YBL048W",28
"YBL049W",62
"YBL050W",80
"YBL051C",51
"YBL052C",7
"YBL053W",2
"YBL054W",12
"YBL055C",18
"YBL056W",85
"YBL057C",39
"YBL058W",60
"YBL059C-A",60
"YBL059W",17
"YBL060W",21
"YBL061C",32
"YBL062W",8
"YBL063W",14
"YBL064C",449
"YBL065W",12
"YBL066C",73
"YBL067C",51
"YBL068W",27
"YBL068W-A",0
"YBL069W",6
"YBL070C",1
"YBL071C",5
"YBL071C-B",4
"YBL071W-A",10
"YBL072C",89
"YBL073W",2
"YBL074C",15
"YBL075C",61
"YBL076C",259
"YBL077W",30
"YBL078C",40
"YBL079W",76
"YBL080C",17
"YBL081W",12
"YBL082C",18
"YBL083C",0
"YBL084C",21
"YBL085W",46
"YBL086C",22
"YBL087C",60
"YBL088C",62
"YBL089W",25
"YBL090W",50
"YBL091C",144
"YBL091C-A",11
"YBL092W",287
"YBL093C",28
"YBL094C",25
"YBL095W",49
"YBL096C",13
"YBL097W",15
"YBL098W",39
"YBL099W",1046
"YBL100C",305
"YBL100W-A",0
"YBL100W-B",0
"YBL100W-C",1
"YBL101C",77
"YBL102W",24
"YBL103C",24
"YBL104C",19
"YBL105C",54
"YBL106C",28
"YBL107C",18
"YBL107W-A",0
"YBL108C-A",0
"YBL108W",0
"YBL109W",0
"YBL111C",0
"YBL112C",0
"YBL113C",1
"YBL113W-A",0
"YBR001C",94
"YBR002C",51
"YBR003W",54
"YBR004C",24
"YBR005W",10
"YBR006W",118
"YBR007C",16
"YBR008C",92
"YBR009C",68
"YBR010W",225
"YBR011C",486
"YBR012C",5
"YBR012W-A",0
"YBR012W-B",0
"YBR013C",8
"YBR014C",26
"YBR015C",73
"YBR016W",26
"YBR017C",63
"YBR018C",1
"YBR019C",5
"YBR020W",5
"YBR021W",27
"YBR022W",24
"YBR023C",102
"YBR024W",50
"YBR025C",338
"YBR026C",58
"YBR027C",2
"YBR028C",40
"YBR029C",45
"YBR030W",18
"YBR031W",12
"YBR032W",0
"YBR033W",47
"YBR034C",37
"YBR035C",94
"YBR036C",139
"YBR037C",25
"YBR038W",16
"YBR039W",437
"YBR040W",0
"YBR041W",46
"YBR042C",21
"YBR043C",27
"YBR044C",45
"YBR045C",5
"YBR046C",56
"YBR047W",53
"YBR048W",68
"YBR049C",40
"YBR050C",10
"YBR051W",0
"YBR052C",119
"YBR053C",80
"YBR054W",1114
"YBR055C",38
"YBR056C-B",22
"YBR056W",106
"YBR056W-A",38
"YBR057C",9
"YBR058C",40
"YBR058C-A",19
"YBR059C",59
"YBR060C",17
"YBR061C",10
"YBR062C",15
"YBR063C",13
"YBR064W",6
"YBR065C",24
"YBR066C",7
"YBR067C",90
"YBR068C",169
"YBR069C",29
"YBR070C",22
"YBR071W",48
"YBR072C-A",1
"YBR072W",992
"YBR073W",63
"YBR074W",61
"YBR076C-A",4
"YBR076W",10
"YBR077C",33
"YBR078W",314
"YBR079C",54
"YBR080C",77
"YBR081C",30
"YBR082C",122
"YBR083W",12
"YBR084C-A",191
"YBR084W",87
"YBR085C-A",101
"YBR085W",0
"YBR086C",108
"YBR087W",25
"YBR088C",36
"YBR089C-A",39
"YBR089W",34
"YBR090C",4
"YBR091C",26
"YBR092C",3
"YBR093C",7
"YBR094W",32
"YBR095C",24
"YBR096W",29
"YBR097W",49
"YBR098W",36
"YBR099C",21
"YBR101C",100
"YBR102C",27
"YBR103C-A",0
"YBR103W",37
"YBR104W",27
"YBR105C",64
"YBR106W",271
"YBR107C",20
"YBR108W",14
"YBR109C",102
"YBR109W-A",3
"YBR110W",35
"YBR111C",72
"YBR111W-A",6
"YBR112C",25
"YBR113W",4
"YBR114W",40
"YBR115C",175
"YBR116C",0
"YBR117C",4
"YBR118W",38
"YBR119W",3
"YBR120C",12
"YBR121C",115
"YBR121C-A",0
"YBR122C",69
"YBR123C",19
"YBR124W",2
"YBR125C",35
"YBR126C",130
"YBR126W-A",1
"YBR126W-B",1
"YBR127C",466
"YBR128C",12
"YBR129C",27
"YBR130C",6
"YBR131C-A",1
"YBR131W",9
"YBR132C",37
"YBR133C",41
"YBR134W",3
"YBR135W",14
"YBR136W",41
"YBR137W",23
"YBR138C",12
"YBR139W",163
"YBR140C",226
"YBR141C",10
"YBR141W-A",0
"YBR142W",29
"YBR143C",107
"YBR144C",0
"YBR145W",44
"YBR146W",61
"YBR147W",60
"YBR148W",7
"YBR149W",215
"YBR150C",37
"YBR151W",87
"YBR152W",5
"YBR153W",11
"YBR154C",19
"YBR155W",20
"YBR156C",10
"YBR157C",3
"YBR158W",22
"YBR159W",98
"YBR160W",12
"YBR161W",32
"YBR162C",291
"YBR162W-A",24
"YBR163W",28
"YBR164C",25
"YBR165W",21
"YBR166C",34
"YBR167C",2
"YBR168W",13
"YBR169C",139
"YBR170C",47
"YBR171W",18
"YBR172C",27
"YBR173C",101
"YBR174C",4
"YBR175W",14
"YBR176W",28
"YBR177C",78
"YBR178W",5
"YBR179C",35
"YBR180W",4
"YBR181C",12
"YBR182C",67
"YBR182C-A",1
"YBR183W",42
"YBR184W",1
"YBR185C",57
"YBR186W",14
"YBR187W",25
"YBR188C",4
"YBR189W",145
"YBR190W",3
"YBR191W",96
"YBR191W-A",1
"YBR192W",30
"YBR193C",19
"YBR194W",8
"YBR195C",13
"YBR196C",389
"YBR196C-A",0
"YBR196C-B",1
"YBR197C",7
"YBR198C",33
"YBR199W",114
"YBR200W",35
"YBR200W-A",4
"YBR201C-A",47
"YBR201W",8
"YBR202W",28
"YBR203W",113
"YBR204C",15
"YBR205W",38
"YBR206W",1
"YBR207W",41
"YBR208C",354
"YBR209W",0
"YBR210W",23
"YBR211C",15
"YBR212W",26
"YBR213W",7
"YBR214W",40
"YBR215W",13
"YBR216C",61
"YBR217W",3
"YBR218C",76
"YBR219C",0
"YBR220C",13
"YBR221C",254
"YBR221W-A",11
"YBR222C",162
"YBR223C",10
"YBR223W-A",0
"YBR224W",0
"YBR225W",28
"YBR226C",9
"YBR227C",17
"YBR228W",10
"YBR229C",58
"YBR230C",158
"YBR230W-A",36
"YBR231C",9
"YBR232C",6
"YBR233W",5
"YBR233W-A",5
"YBR234C",77
"YBR235W",120
"YBR236C",22
"YBR237W",30
"YBR238C",19
"YBR239C",28
"YBR240C",8
"YBR241C",33
"YBR242W",15
"YBR243C",16
"YBR244W",5
"YBR245C",45
"YBR246W",13
"YBR247C",20
"YBR248C",45
"YBR249C",98
"YBR250W",3
"YBR251W",21
"YBR252W",9
"YBR253W",13
"YBR254C",27
"YBR255C-A",32
"YBR255W",29
"YBR256C",74
"YBR257W",9
"YBR258C",3
"YBR259W",6
"YBR260C",24
"YBR261C",15
"YBR262C",56
"YBR263W",140
"YBR264C",17
"YBR265W",22
"YBR266C",12
"YBR267W",29
"YBR268W",41
"YBR269C",44
"YBR270C",17
"YBR271W",19
"YBR272C",21
"YBR273C",45
"YBR274W",20
"YBR275C",28
"YBR276C",78
"YBR277C",10
"YBR278W",21
"YBR279W",29
"YBR280C",24
"YBR281C",46
"YBR282W",17
"YBR283C",104
"YBR284W",20
"YBR285W",13
"YBR286W",239
"YBR287W",247
"YBR288C",31
"YBR289W",32
"YBR290W",39
"YBR291C",20
"YBR292C",0
"YBR293W",20
"YBR294W",165
"YBR295W",87
"YBR296C",4
"YBR296C-A",0
"YBR297W",55
"YBR298C",70
"YBR298C-A",0
"YBR299W",1
"YBR300C",0
"YBR301W",0
"YBR302C",0
"YCL001W",25
"YCL001W-A",1
"YCL001W-B",0
"YCL002C",28
"YCL004W",9
"YCL005W",16
"YCL005W-A",26
"YCL007C",10
"YCL008C",7
"YCL009C",50
"YCL010C",11
"YCL011C",47
"YCL012C",18
"YCL014W",30
"YCL016C",12
"YCL017C",161
"YCL018W",114
"YCL019W",0
"YCL020W",0
"YCL021W-A",6
"YCL022C",6
"YCL023C",0
"YCL024W",21
"YCL025C",1044
"YCL026C-A",11
"YCL026C-B",30
"YCL027W",3
"YCL028W",34
"YCL029C",5
"YCL030C",80
"YCL031C",5
"YCL032W",16
"YCL033C",22
"YCL034W",40
"YCL035C",129
"YCL036W",9
"YCL037C",9
"YCL038C",78
"YCL039W",13
"YCL040W",176
"YCL041C",0
"YCL042W",2
"YCL043C",260
"YCL044C",12
"YCL045C",80
"YCL046W",8
"YCL047C",5
"YCL048W",0
"YCL048W-A",1
"YCL049C",15
"YCL050C",51
"YCL051W",14
"YCL052C",60
"YCL054W",16
"YCL054W-A",0
"YCL055W",8
"YCL056C",11
"YCL057C-A",153
"YCL057W",55
"YCL058C",18
"YCL058W-A",16
"YCL059C",19
"YCL061C",9
"YCL063W",4
"YCL064C",39
"YCL065W",0
"YCL066W",0
"YCL067C",0
"YCL068C",0
"YCL069W",0
"YCL073C",0
"YCL074W",3
"YCL075W",1
"YCL076W",2
"YCR001W",0
"YCR002C",37
"YCR003W",13
"YCR004C",53
"YCR005C",125
"YCR006C",2
"YCR007C",3
"YCR008W",58
"YCR009C",45
"YCR010C",1
"YCR011C",87
"YCR012W",1491
"YCR013C",827
"YCR014C",11
"YCR015C",11
"YCR016W",16
"YCR017C",93
"YCR018C",5
"YCR018C-A",0
"YCR019W",15
"YCR020C",19
"YCR020C-A",15
"YCR020W-B",4
"YCR021C",785
"YCR022C",1
"YCR023C",56
"YCR024C",12
"YCR024C-A",239
"YCR024C-B",287
"YCR025C",1
"YCR026C",29
"YCR027C",14
"YCR028C",15
"YCR028C-A",56
"YCR030C",22
"YCR031C",227
"YCR032W",34
"YCR033W",57
"YCR034W",36
"YCR035C",24
"YCR036W",42
"YCR037C",32
"YCR038C",2
"YCR038W-A",0
"YCR039C",0
"YCR040W",0
"YCR041W",2
"YCR042C",40
"YCR043C",22
"YCR044C",37
"YCR045C",3
"YCR045W-A",0
"YCR046C",23
"YCR047C",14
"YCR047W-A",6
"YCR048W",12
"YCR049C",0
"YCR050C",2
"YCR051W",7
"YCR052W",3
"YCR053W",31
"YCR054C",18
"YCR057C",21
"YCR059C",4
"YCR060W",4
"YCR061W",13
"YCR063W",1
"YCR064C",2
"YCR065W",18
"YCR066W",7
"YCR067C",25
"YCR068W",14
"YCR069W",31
"YCR071C",11
"YCR072C",8
"YCR073C",31
"YCR073W-A",11
"YCR075C",6
"YCR075W-A",6
"YCR076C",14
"YCR077C",33
"YCR079W",33
"YCR081C-A",1
"YCR081W",15
"YCR082W",77
"YCR083W",37
"YCR084C",31
"YCR085W",0
"YCR086W",5
"YCR087C-A",10
"YCR087W",6
"YCR088W",27
"YCR089W",7
"YCR090C",17
"YCR091W",4
"YCR092C",10
"YCR093W",124
"YCR094W",9
"YCR095C",11
"YCR095W-A",0
"YCR096C",0
"YCR097W",20
"YCR097W-A",0
"YCR098C",138
"YCR099C",1
"YCR100C",4
"YCR101C",5
"YCR102C",32
"YCR102W-A",2
"YCR104W",2
"YCR105W",808
"YCR106W",61
"YCR107W",45
"YCR108C",0
"YDL001W",19
"YDL002C",23
"YDL003W",15
"YDL004W",505
"YDL005C",25
"YDL006W",32
"YDL007C-A",0
"YDL007W",145
"YDL008W",12
"YDL009C",21
"YDL010W",51
"YDL011C",16
"YDL012C",10
"YDL013W",27
"YDL014W",33
"YDL015C",97
"YDL016C",6
"YDL017W",12
"YDL018C",23
"YDL019C",98
"YDL020C",330
"YDL021W",57
"YDL022C-A",2
"YDL022W",71
"YDL023C",23
"YDL024C",22
"YDL025C",39
"YDL025W-A",7
"YDL026W",22
"YDL027C",72
"YDL028C",33
"YDL029W",99
"YDL030W",31
"YDL031W",56
"YDL032W",0
"YDL033C",15
"YDL034W",6
"YDL035C",43
"YDL036C",30
"YDL037C",32
"YDL039C",80
"YDL040C",62
"YDL041W",2
"YDL042C",16
"YDL043C",5
"YDL044C",10
"YDL045C",31
"YDL045W-A",13
"YDL046W",41
"YDL047W",25
"YDL048C",149
"YDL049C",6
"YDL050C",15
"YDL051W",22
"YDL052C",27
"YDL053C",18
"YDL054C",48
"YDL055C",272
"YDL056W",17
"YDL057W",7
"YDL058W",45
"YDL059C",18
"YDL060W",41
"YDL061C",166
"YDL062W",4
"YDL063C",35
"YDL064W",10
"YDL065C",22
"YDL066W",248
"YDL067C",399
"YDL068W",9
"YDL069C",6
"YDL070W",97
"YDL071C",2
"YDL072C",92
"YDL073W",21
"YDL074C",38
"YDL075W",111
"YDL076C",18
"YDL077C",31
"YDL078C",139
"YDL079C",28
"YDL080C",37
"YDL081C",174
"YDL082W",38
"YDL083C",70
"YDL084W",102
"YDL085C-A",2
"YDL085W",19
"YDL086C-A",22
"YDL086W",28
"YDL087C",5
"YDL088C",25
"YDL089W",11
"YDL090C",17
"YDL091C",21
"YDL092W",21
"YDL093W",28
"YDL094C",3
"YDL095W",117
"YDL096C",10
"YDL097C",111
"YDL098C",5
"YDL099W",14
"YDL100C",122
"YDL101C",23
"YDL102W",37
"YDL103C",25
"YDL104C",19
"YDL105W",17
"YDL106C",22
"YDL107W",11
"YDL108W",11
"YDL109C",6
"YDL110C",93
"YDL111C",7
"YDL112W",48
"YDL113C",23
"YDL114W",1
"YDL114W-A",5
"YDL115C",46
"YDL116W",31
"YDL117W",21
"YDL118W",8
"YDL119C",3
"YDL120W",42
"YDL121C",15
"YDL122W",31
"YDL123W",16
"YDL124W",106
"YDL125C",150
"YDL126C",741
"YDL127W",14
"YDL128W",70
"YDL129W",12
"YDL130W",166
"YDL130W-A",74
"YDL131W",62
"YDL132W",74
"YDL133C-A",179
"YDL133W",31
"YDL134C",74
"YDL135C",28
"YDL136W",7
"YDL137W",169
"YDL138W",29
"YDL139C",5
"YDL140C",324
"YDL141W",9
"YDL142C",24
"YDL143W",113
"YDL144C",39
"YDL145C",132
"YDL146W",10
"YDL147W",162
"YDL148C",8
"YDL149W",35
"YDL150W",10
"YDL151C",1
"YDL152W",2
"YDL153C",31
"YDL154W",13
"YDL155W",17
"YDL156W",15
"YDL157C",32
"YDL158C",10
"YDL159C-B",4
"YDL159W",28
"YDL159W-A",0
"YDL160C",92
"YDL160C-A",7
"YDL161W",34
"YDL162C",1
"YDL163W",2
"YDL164C",17
"YDL165W",14
"YDL166C",23
"YDL167C",19
"YDL168W",351
"YDL169C",14
"YDL170W",45
"YDL171C",941
"YDL172C",13
"YDL173W",21
"YDL174C",108
"YDL175C",16
"YDL176W",13
"YDL177C",8
"YDL178W",68
"YDL179W",12
"YDL180W",78
"YDL181W",193
"YDL182W",58
"YDL183C",14
"YDL184C",118
"YDL185C-A",23
"YDL185W",423
"YDL186W",3
"YDL187C",0
"YDL188C",50
"YDL189W",6
"YDL190C",65
"YDL191W",10
"YDL192W",127
"YDL193W",14
"YDL194W",35
"YDL195W",109
"YDL196W",1
"YDL197C",22
"YDL198C",105
"YDL199C",19
"YDL200C",19
"YDL201W",22
"YDL202W",7
"YDL203C",16
"YDL204W",74
"YDL205C",53
"YDL206W",52
"YDL207W",41
"YDL208W",38
"YDL209C",8
"YDL210W",18
"YDL211C",16
"YDL212W",68
"YDL213C",17
"YDL214C",37
"YDL215C",160
"YDL216C",12
"YDL217C",6
"YDL218W",7
"YDL219W",4
"YDL220C",18
"YDL221W",9
"YDL222C",18
"YDL223C",103
"YDL224C",21
"YDL225W",30
"YDL226C",39
"YDL227C",1
"YDL228C",26
"YDL229W",57
"YDL230W",23
"YDL231C",134
"YDL232W",11
"YDL233W",12
"YDL234C",73
"YDL235C",13
"YDL236W",68
"YDL237W",131
"YDL238C",14
"YDL239C",25
"YDL240C-A",0
"YDL240W",29
"YDL241W",1
"YDL242W",5
"YDL243C",314
"YDL244W",0
"YDL245C",0
"YDL246C",0
"YDL247W",0
"YDL247W-A",0
"YDL248W",12
"YDR001C",179
"YDR002W",143
"YDR003W",71
"YDR003W-A",30
"YDR004W",20
"YDR005C",28
"YDR006C",73
"YDR007W",28
"YDR008C",17
"YDR009W",13
"YDR010C",2
"YDR011W",433
"YDR012W",17
"YDR013W",7
"YDR014W",6
"YDR014W-A",1
"YDR015C",0
"YDR016C",10
"YDR017C",37
"YDR018C",7
"YDR019C",38
"YDR020C",10
"YDR021W",9
"YDR022C",13
"YDR023W",121
"YDR024W",2
"YDR025W",63
"YDR026C",26
"YDR027C",52
"YDR028C",61
"YDR029W",7
"YDR030C",26
"YDR031W",42
"YDR032C",228
"YDR033W",1216
"YDR034C",124
"YDR034C-A",0
"YDR034C-C",0
"YDR034C-D",0
"YDR034W-B",11
"YDR035W",123
"YDR036C",81
"YDR037W",146
"YDR038C",3
"YDR039C",0
"YDR040C",0
"YDR041W",46
"YDR042C",5
"YDR043C",159
"YDR044W",46
"YDR045C",10
"YDR046C",25
"YDR047W",49
"YDR048C",2
"YDR049W",15
"YDR050C",894
"YDR051C",37
"YDR052C",17
"YDR053W",4
"YDR054C",43
"YDR055W",201
"YDR056C",43
"YDR057W",20
"YDR058C",13
"YDR059C",116
"YDR060W",63
"YDR061W",47
"YDR062W",62
"YDR063W",20
"YDR064W",300
"YDR065W",6
"YDR066C",8
"YDR067C",19
"YDR068W",14
"YDR069C",81
"YDR070C",29
"YDR071C",39
"YDR072C",36
"YDR073W",10
"YDR074W",182
"YDR075W",17
"YDR076W",12
"YDR077W",644
"YDR078C",9
"YDR079C-A",16
"YDR079W",48
"YDR080W",25
"YDR081C",28
"YDR082W",16
"YDR083W",16
"YDR084C",29
"YDR085C",20
"YDR086C",58
"YDR087C",18
"YDR088C",8
"YDR089W",18
"YDR090C",31
"YDR091C",77
"YDR092W",40
"YDR093W",58
"YDR094W",0
"YDR095C",4
"YDR096W",92
"YDR097C",41
"YDR098C",29
"YDR098C-A",0
"YDR098C-B",0
"YDR099W",166
"YDR100W",30
"YDR101C",26
"YDR102C",0
"YDR103W",18
"YDR104C",52
"YDR105C",89
"YDR106W",2
"YDR107C",23
"YDR108W",26
"YDR109C",20
"YDR110W",14
"YDR111C",10
"YDR112W",4
"YDR113C",8
"YDR114C",2
"YDR115W",33
"YDR116C",55
"YDR117C",14
"YDR118W",18
"YDR118W-A",0
"YDR119W",43
"YDR119W-A",443
"YDR120C",34
"YDR121W",14
"YDR122W",54
"YDR123C",22
"YDR124W",11
"YDR125C",18
"YDR126W",18
"YDR127W",196
"YDR128W",42
"YDR129C",169
"YDR130C",8
"YDR131C",2
"YDR132C",29
"YDR133C",172
"YDR135C",559
"YDR136C",4
"YDR137W",30
"YDR138W",20
"YDR139C",19
"YDR140W",26
"YDR141C",63
"YDR142C",15
"YDR143C",14
"YDR144C",14
"YDR145W",26
"YDR146C",7
"YDR147W",10
"YDR148C",280
"YDR149C",18
"YDR150W",165
"YDR151C",33
"YDR152W",29
"YDR153C",22
"YDR154C",11
"YDR155C",178
"YDR156W",9
"YDR157W",2
"YDR158W",175
"YDR159W",31
"YDR160W",28
"YDR161W",25
"YDR162C",16
"YDR163W",5
"YDR164C",25
"YDR165W",15
"YDR166C",25
"YDR167W",37
"YDR168W",39
"YDR169C",14
"YDR169C-A",1
"YDR170C",171
"YDR170W-A",0
"YDR171W",273
"YDR172W",51
"YDR173C",18
"YDR174W",62
"YDR175C",38
"YDR176W",19
"YDR177W",76
"YDR178W",591
"YDR179C",9
"YDR179W-A",17
"YDR180W",36
"YDR181C",13
"YDR182W",73
"YDR182W-A",0
"YDR183C-A",1
"YDR183W",9
"YDR184C",8
"YDR185C",18
"YDR186C",84
"YDR187C",26
"YDR188W",99
"YDR189W",35
"YDR190C",51
"YDR191W",7
"YDR192C",10
"YDR193W",3
"YDR194C",95
"YDR194W-A",0
"YDR195W",21
"YDR196C",25
"YDR197W",23
"YDR198C",10
"YDR199W",4
"YDR200C",15
"YDR201W",10
"YDR202C",18
"YDR203W",1
"YDR204W",47
"YDR205W",49
"YDR206W",24
"YDR207C",5
"YDR208W",58
"YDR209C",11
"YDR210C-C",0
"YDR210C-D",0
"YDR210W",20
"YDR210W-A",0
"YDR210W-B",0
"YDR211W",68
"YDR212W",95
"YDR213W",16
"YDR214W",73
"YDR215C",6
"YDR216W",155
"YDR217C",28
"YDR218C",4
"YDR219C",22
"YDR220C",2
"YDR221W",35
"YDR222W",10
"YDR223W",22
"YDR224C",138
"YDR225W",166
"YDR226W",258
"YDR227W",39
"YDR228C",15
"YDR229W",10
"YDR230W",52
"YDR231C",92
"YDR232W",150
"YDR233C",128
"YDR234W",92
"YDR235W",6
"YDR236C",22
"YDR237W",46
"YDR238C",137
"YDR239C",19
"YDR240C",17
"YDR241W",1
"YDR242W",31
"YDR243C",15
"YDR244W",38
"YDR245W",72
"YDR246W",13
"YDR246W-A",0
"YDR247W",74
"YDR248C",28
"YDR249C",34
"YDR250C",0
"YDR251W",64
"YDR252W",2
"YDR253C",1
"YDR254W",27
"YDR255C",35
"YDR256C",32
"YDR257C",16
"YDR258C",418
"YDR259C",17
"YDR260C",20
"YDR261C",82
"YDR261C-C",0
"YDR261C-D",0
"YDR261W-A",0
"YDR261W-B",0
"YDR262W",68
"YDR263C",10
"YDR264C",54
"YDR265W",17
"YDR266C",24
"YDR267C",22
"YDR268W",14
"YDR269C",5
"YDR270W",60
"YDR271C",10
"YDR272W",41
"YDR273W",8
"YDR274C",2
"YDR275W",22
"YDR276C",361
"YDR277C",36
"YDR278C",0
"YDR279W",12
"YDR280W",29
"YDR281C",3
"YDR282C",10
"YDR283C",100
"YDR284C",72
"YDR285W",2
"YDR286C",13
"YDR287W",5
"YDR288W",11
"YDR289C",13
"YDR290W",1
"YDR291W",42
"YDR292C",23
"YDR293C",325
"YDR294C",93
"YDR295C",18
"YDR296W",34
"YDR297W",135
"YDR298C",338
"YDR299W",19
"YDR300C",21
"YDR301W",48
"YDR302W",21
"YDR303C",16
"YDR304C",140
"YDR305C",19
"YDR306C",40
"YDR307W",28
"YDR308C",5
"YDR309C",23
"YDR310C",48
"YDR311W",25
"YDR312W",14
"YDR313C",66
"YDR314C",21
"YDR315C",10
"YDR316W",30
"YDR316W-A",0
"YDR316W-B",0
"YDR317W",14
"YDR318W",22
"YDR319C",15
"YDR320C",16
"YDR320C-A",34
"YDR320W-B",1
"YDR321W",17
"YDR322C-A",232
"YDR322W",58
"YDR323C",9
"YDR324C",27
"YDR325W",27
"YDR326C",49
"YDR327W",23
"YDR328C",57
"YDR329C",48
"YDR330W",16
"YDR331W",33
"YDR332W",8
"YDR333C",29
"YDR334W",42
"YDR335W",150
"YDR336W",12
"YDR337W",37
"YDR338C",45
"YDR339C",20
"YDR340W",0
"YDR341C",123
"YDR342C",2
"YDR343C",0
"YDR344C",0
"YDR345C",298
"YDR346C",119
"YDR347W",51
"YDR348C",31
"YDR349C",50
"YDR350C",35
"YDR351W",36
"YDR352W",36
"YDR353W",76
"YDR354C-A",12
"YDR354W",34
"YDR355C",4
"YDR356W",24
"YDR357C",11
"YDR358W",35
"YDR359C",20
"YDR360W",6
"YDR361C",40
"YDR362C",30
"YDR363W",13
"YDR363W-A",35
"YDR364C",27
"YDR365C",18
"YDR365W-A",0
"YDR365W-B",0
"YDR366C",3
"YDR367W",43
"YDR368W",102
"YDR369C",11
"YDR370C",15
"YDR371C-A",0
"YDR371W",9
"YDR372C",84
"YDR373W",47
"YDR374C",2
"YDR374W-A",7
"YDR375C",40
"YDR376W",50
"YDR377W",275
"YDR378C",43
"YDR379C-A",36
"YDR379W",20
"YDR380W",35
"YDR381C-A",36
